motion_type,surface,velocity,target_angle,time,aruco_x,aruco_y,aruco_theta,odom_x,odom_y,odom_theta,wheel_joint_fl,wheel_joint_fr,wheel_joint_bl,wheel_joint_br
straight,grass,0.2,0,0.19988536834716797,-0.0012007672961569515,-0.0007669525556643353,0.6589166457679113,-7.762082380735613e-07,-6.63227993746851e-07,-9.36854628354189e-07,-1.725,-1.799,2.151,2.359
straight,grass,0.2,0,0.3996443748474121,0.0,0.0,0.0,0.011722737253394067,-0.005001289279292942,-0.0003794232996642416,-2.54,-0.168,0.056,3.179
straight,grass,0.2,0,0.5996279716491699,0.0,0.0,0.0,0.04070151458867283,-0.017198447184972154,0.0010774053922437132,-1.866,-0.158,0.285,2.255
straight,grass,0.2,0,0.7998943328857422,0.0,0.0,0.0,0.052561029829010675,-0.021740320119588596,0.0015402349381907834,-1.888,-0.088,0.277,2.256
straight,grass,0.2,0,0.9997091293334961,-0.0012007672961569515,-0.0007669525556643353,0.6589166457679113,0.10219030106045762,-0.038237888045755064,0.004596606878105661,-1.635,0.004,0.001,1.76
straight,grass,0.2,0,1.2003064155578613,-0.00027082250542384556,-0.00173126610336799,0.10160620339172513,0.14545014819810226,-0.051869516786484104,0.005010769838843243,-1.368,-0.27,0.23,1.957
straight,grass,0.2,0,1.3996212482452393,0.019672551919829112,-0.0018988669334323305,0.10952511149809652,0.1842968685309327,-0.06255868996576341,0.005706052028915658,-1.497,0.081,0.111,2.044
straight,grass,0.2,0,1.5996458530426025,0.05232147409895058,-0.0005625030933542052,0.09443084285404013,0.22273569585078318,-0.07137865476829874,0.006286090945048652,-1.19,0.059,-0.203,1.924
straight,grass,0.2,0,1.79988431930542,0.08649260166594566,0.001101265287857478,0.051493867840140456,0.2585552484605806,-0.08052458059477985,0.0068230350632238895,-1.118,0.051,0.081,1.753
straight,grass,0.2,0,2.00004243850708,0.1264758473073179,0.0028300078865315936,-0.10674429474556052,0.30102550961501945,-0.0900720303104463,0.006410721113579522,-1.146,0.391,-0.069,1.285
straight,grass,0.2,0,2.1999523639678955,0.16480315491457365,0.0026383073203163354,0.08438184383723932,0.3224825227468024,-0.09366628205606453,0.007072300260375336,-1.126,-0.059,0.146,1.402
straight,grass,0.2,0,2.4001381397247314,0.20382630230283613,0.0036997354797428383,0.12669300884388285,0.3670062560250397,-0.10201452195103855,0.008498584892441857,-0.914,0.082,-0.141,1.26
straight,grass,0.2,0,2.5999915599823,0.24770247483985108,0.004983041151892853,0.1933651880344187,0.4187526415708919,-0.11102469743822552,0.00853138456166835,-0.876,0.129,-0.213,1.313
straight,grass,0.2,0,2.7998878955841064,0.28780712439709893,0.007412074497158139,0.115830278965577,0.46486720661911335,-0.11799899811233927,0.009828403264639893,-1.26,0.125,-0.365,1.507
