motion_type,surface,velocity,target_angle,time,aruco_x,aruco_y,aruco_theta,odom_x,odom_y,odom_theta,wheel_joint_fl,wheel_joint_fr,wheel_joint_bl,wheel_joint_br
straight,cell_carpet,0.2,-3.141592653589793,3.0003714561462402,0.40145266470404806,-0.0016900791574617213,0.23754156378224886,0.5326575886002675,-0.00046624920028155324,0.0003590906677240657,-0.301,0.36,-0.289,0.441
straight,cell_carpet,0.2,-3.141592653589793,3.200059175491333,0.44668168754590776,-0.001109938553902845,0.23534499864408512,0.5333922160630176,-0.0008097604872152846,0.0008119386181837309,1.045,-1.093,0.956,-0.903
straight,cell_carpet,0.2,-3.141592653589793,3.4000303745269775,0.49305563831675364,-0.0003509175727668401,0.23907400583909552,0.5018120873556516,-0.0008657584479383329,0.0008531918407484353,0.469,-0.504,0.422,-0.471
straight,cell_carpet,0.2,-3.141592653589793,3.6003644466400146,0.5384640973207209,0.004460673050880104,0.17876602774475156,0.46461889810404694,-0.0009036037359011818,0.0007641223812138498,0.393,-0.357,0.306,-0.405
straight,cell_carpet,0.2,-3.141592653589793,3.800027370452881,0.5881196907822697,0.007054104304557329,0.18073070733986893,0.4269759361929026,-0.0009484693976568962,0.0009141340986781598,0.419,-0.478,0.389,-0.446
straight,cell_carpet,0.2,-3.141592653589793,4.000358819961548,0.6298366126448474,0.006337486417215932,0.16355135162835135,0.38870802115888375,-0.0011114085423731953,0.0008747560246974886,0.373,-0.353,0.316,-0.439
straight,cell_carpet,0.2,-3.141592653589793,4.200037717819214,0.6052733786277689,0.00781921197125468,0.1259657279781599,0.3500933864197073,-0.0011714375390559832,0.0009103838059782184,0.446,-0.367,0.339,-0.463
straight,cell_carpet,0.2,-3.141592653589793,4.400030136108398,0.5676071186907354,0.00044882684618163804,0.2983155071949556,0.3108435220030421,-0.0012825838583286507,0.0007003673958886146,0.436,-0.382,0.238,-0.409
straight,cell_carpet,0.2,-3.141592653589793,4.600374698638916,0.5247955438960068,0.003618401817888417,0.18609744648243212,0.27142122202419805,-0.0014760839713769596,0.0005212908785976083,0.372,-0.344,0.354,-0.309
straight,cell_carpet,0.2,-3.141592653589793,4.800560474395752,0.47838929545673714,-0.002573885413588606,0.23724635503780228,0.2321359781298834,-0.0016056599657817993,0.00040784448952096877,0.456,-0.367,0.414,-0.389
straight,cell_carpet,0.2,-3.141592653589793,5.000364542007446,0.4352305259091631,0.0011135781273934886,0.18267588144726854,0.19291640102269728,-0.0017188912582194232,0.00030096110986041393,0.419,-0.331,0.387,-0.407
straight,cell_carpet,0.2,-3.141592653589793,5.200384855270386,0.3916689304401748,0.0011143605605222762,0.6846852126238643,0.1529264565215371,-0.001727631668083398,0.00035627794720866687,0.415,-0.399,0.358,-0.464
straight,cell_carpet,0.2,-3.141592653589793,5.400033950805664,0.34538945354572315,-0.0038310362140129284,0.8226115928955365,0.11310901183731385,-0.0016610796039970377,0.00016126265250184277,0.445,-0.331,0.289,-0.345
straight,cell_carpet,0.2,-3.141592653589793,5.600360631942749,0.30051855766652036,-0.0013848240848465254,0.12404103521725834,0.07430083046563007,-0.0016202211517977315,0.00021189162413174108,0.454,-0.45,0.449,-0.257
straight,cell_carpet,0.2,-3.141592653589793,5.8000404834747314,0.2530716991345356,-0.0010616363774653137,0.1176708044646298,0.03488919039806921,-0.0017525314279625297,0.0001162591218130979,0.461,-0.34,0.424,-0.388
straight,cell_carpet,0.2,-3.141592653589793,5.999995946884155,0.20795525139713278,-0.00012118153684165245,0.058583045298369885,-0.006416829993273556,-0.0018006041359121512,7.500588513934484e-05,0.405,-0.266,0.319,-0.343
straight,cell_carpet,0.2,0,0.20000815391540527,0.0031984348185621903,0.0015809099117111702,0.7696573946802374,-7.220751260528235e-07,-7.217881357100917e-07,9.375735604475442e-07,0.189,-0.145,0.153,-0.188
straight,cell_carpet,0.2,0,0.3999819755554199,0.0,0.0,0.0,0.01879619936723248,-2.2065015341420557e-05,-0.0002737714724582261,-0.616,0.738,-0.748,0.742
straight,cell_carpet,0.2,0,0.5999910831451416,0.0,0.0,0.0,0.053078603355311574,2.5537949435684108e-05,-0.00029533566285845246,-0.324,0.422,-0.424,0.304
straight,cell_carpet,0.2,0,0.8000028133392334,0.0,0.0,0.0,0.09072155485579,3.608070734086987e-05,-0.00014907419443720672,-0.286,0.449,-0.334,0.359
straight,cell_carpet,0.2,0,0.9999899864196777,0.0,0.0,0.0,0.1284403216490116,4.918583514833112e-05,3.562779535145218e-05,-0.239,0.335,-0.399,0.318
straight,cell_carpet,0.2,0,1.199986457824707,0.0031984348185621903,0.0015809099117111702,0.7696573946802374,0.16759717999695203,9.648105413700351e-05,0.00017720140356382384,-0.248,0.31,-0.354,0.377
straight,cell_carpet,0.2,0,1.4000029563903809,0.01938885247636768,-0.00015052343054339223,-0.02815829980889789,0.2063482538851875,0.0002570009384682769,0.000313149568975384,-0.353,0.327,-0.341,0.328
straight,cell_carpet,0.2,0,1.6000027656555176,0.05690437556883299,-0.0012376475391887576,0.7356613699061019,0.24538594544042852,0.0003288594727521765,0.00036190339298523193,-0.415,0.416,-0.435,0.36
straight,cell_carpet,0.2,0,1.8000023365020752,0.09807487183042851,-0.00393559651173192,0.7094322453464501,0.28149552377306186,0.00032339827368036,0.00037877971654194653,-0.301,0.383,-0.325,0.322
