surface,velocity,target_angle,time,aruco_x,aruco_y,aruco_theta,x,y,theta,odom_x,odom_y,odom_theta,x_loc,y_loc,theta_loc,wheel_joint_fl,wheel_joint_fr,wheel_joint_bl,wheel_joint_br
linoleum,0.2,-1.9198621771937625,2.1999733448028564,-0.6300357446184702,-0.7302122300130911,-0.47216432024704313,-0.07700531465654359,0.11433201793127601,-0.9473181781252027,-0.3094080273602238,0.5232052025026885,-0.10034714818863477,-0.18645471223704838,-0.24629124780142952,-0.006094228714377564,-0.896,-0.879,0.961,0.656
linoleum,0.2,-1.9198621771937625,2.4004437923431396,-0.65309722255407,-0.7075212474233662,-0.4326959268731915,-0.10006679259214335,0.13702300052100091,-0.9078497847513511,-0.3327863172232731,0.48659502159571916,-0.10005050024739205,-0.20983300210009767,-0.2829014287083989,-0.0057975807731348444,-0.904,-0.711,1.127,0.657
linoleum,0.2,-1.9198621771937625,2.5999865531921387,-0.6689464132180036,-0.6708456904745307,-0.4606009284371535,-0.115915983256077,0.17369855746983642,-0.9357547863153131,-0.3538737947132601,0.45414906978845737,-0.10019975818649907,-0.23092047959008463,-0.3153473805156607,-0.005946838712241859,-0.911,-0.882,0.932,0.833
linoleum,0.2,-1.9198621771937625,2.7999789714813232,-0.690303458938421,-0.6391405832051176,0.42292520374063075,-0.1372730289764944,0.20540366473924954,-0.05222865413752886,-0.37523329653827864,0.42000417205748103,-0.09983780379483499,-0.2522799814151032,-0.34949227824663703,-0.005584884320577785,-0.89,-0.756,1.039,0.543
linoleum,0.2,-1.9198621771937625,2.9999873638153076,-0.7068938516014125,-0.6050457464762803,0.42061959750645594,-0.15386342163948585,0.23949850146808682,-0.05453426037170367,-0.3939628927829387,0.3898367611884728,-0.10021188529505068,-0.2710095776597633,-0.37965968911564524,-0.0059589658207934715,-0.895,-0.891,0.936,0.812
linoleum,0.2,-1.9198621771937625,3.200369358062744,-0.7214228116410203,-0.5670259418084169,0.42788266401979397,-0.16839238167909365,0.2775183061359502,-0.047271193858365645,-0.41609516170763045,0.3538771002298243,-0.09981914599348697,-0.29314184658445497,-0.41561935007429374,-0.005566226519229764,-0.859,-0.722,1.059,0.62
linoleum,0.2,-1.9198621771937625,3.4000256061553955,-0.7391361579982865,-0.5314069605808748,0.4144902085449462,-0.18610572803635983,0.31313728736349233,-0.06066364933321339,-0.436886458727482,0.31962931814032675,-0.10003744007054989,-0.3139331436043066,-0.4498671321637913,-0.005784520596292683,-0.843,-0.936,1.067,0.89
linoleum,0.2,-1.9198621771937625,4.163648843765259,-0.7703746546248019,-0.4535868013764865,0.4069515981845298,-0.21734422466287528,0.3909574465678806,-0.06820225969362981,-0.4687875960819039,0.2671779195931022,-0.10053558030008342,-0.3458342809587285,-0.5023185307110158,-0.0062826608258262084,0.018,0.655,-0.571,0.286
linoleum,0.2,1.3089969389957472,0.19997429847717285,-0.8530169006449204,-0.2887358140393341,0.3473075961559202,0.003885795528384972,0.001766744713063595,0.01095422579108718,-0.4715655344562816,0.26268813103164285,-0.10057849007903964,2.8142030352173997e-06,-4.2590522759677896e-06,-9.328192926288947e-07,-0.654,-0.523,0.672,0.655
linoleum,0.2,1.3089969389957472,0.39998817443847656,-0.8569026961733054,-0.2905025587523977,0.33635337036483304,0.0,0.0,0.0,-0.4636311905459832,0.2710899811463934,-0.09960457875695392,0.00793715811333362,0.008397591062474563,0.0009729785027930982,1.098,1.263,-1.314,-1.226
linoleum,0.2,1.3089969389957472,0.5999915599822998,-0.8450628364075816,-0.2853154025001663,0.8494648934102562,0.01183985976572377,0.0051871562522314285,0.5131115230454232,-0.44937236024092186,0.28789315989254743,-0.09918382695671277,0.02219598841839493,0.02520076980862862,0.0013937303030342463,0.971,1.227,-1.065,-1.155
linoleum,0.2,1.3089969389957472,0.7999703884124756,-0.8450628364075816,-0.2853154025001663,0.8494648934102562,0.01183985976572377,0.0051871562522314285,0.5131115230454232,-0.43406129680474986,0.3083223698575355,-0.09786921352601285,0.03750705185456693,0.04562997977361671,0.0027083437337341587,0.83,0.952,-0.704,-0.759
linoleum,0.2,1.3089969389957472,0.9999654293060303,-0.8530169006449204,-0.2887358140393341,0.3473075961559202,0.003885795528384972,0.001766744713063595,0.01095422579108718,-0.41600855770175266,0.3382251715696201,-0.09746331884197139,0.05555979095756414,0.0755327814857013,0.003114238417775625,0.773,0.793,-0.897,-0.933
linoleum,0.2,1.3089969389957472,1.199960708618164,-0.8450628364075816,-0.2853154025001663,0.8494648934102562,0.01183985976572377,0.0051871562522314285,0.5131115230454232,-0.4058403986993721,0.3567073360563308,-0.09734388007477777,0.06572794995994469,0.094014945972412,0.0032336771849692386,0.739,0.651,-0.697,-0.878
linoleum,0.2,1.3089969389957472,1.3999652862548828,-0.8418147481222465,-0.2978804416900326,-0.37611913189104534,0.015087948051058842,-0.007377882937634861,-0.7124725022558784,-0.38694637834630913,0.3902918759310836,-0.09593010426565815,0.08462197031300767,0.1275994858471648,0.004647452994088863,0.75,0.311,-0.322,-0.833
linoleum,0.2,1.3089969389957472,1.599963903427124,-0.8394623282944452,-0.320020575926789,-0.35698171312349464,0.017440367878860163,-0.029518017174391287,-0.6933350834883276,-0.36718427413399335,0.4279276355833077,-0.09608688899836794,0.10438407452532344,0.1652352454993889,0.004490668261379074,0.79,0.854,-0.727,-0.852
linoleum,0.2,1.3089969389957472,1.7999870777130127,-0.8129396594870142,-0.3435196554639094,-0.3887862093476947,0.0439630366862912,-0.05301709671151167,-0.7251395797125277,-0.35238654036973605,0.45618422557153976,-0.0952665425745935,0.11918180828958075,0.19349183548762094,0.00531101468515352,0.676,1.009,-0.826,-0.886
linoleum,0.2,1.3089969389957472,1.9999723434448242,-0.8031466151902747,-0.3759293448680902,0.8581301245865337,0.05375608098303064,-0.08542678611569249,0.5217767542217007,-0.333680716069505,0.4930238623201672,-0.095578263202286,0.1378876325898118,0.2303314722362484,0.0049992940574610095,0.787,0.875,-0.797,-0.714
linoleum,0.2,1.3089969389957472,2.1999950408935547,-0.7873047396432888,-0.4095387772637254,-0.4034794799162714,0.06959795653001655,-0.11903621851132767,-0.7398328502811045,-0.31881970467528714,0.5221530689114975,-0.09482041118049103,0.15274864398402965,0.2594606788275787,0.005757146079255981,0.684,0.851,-0.749,-0.811
linoleum,0.2,1.3089969389957472,2.3999807834625244,-0.7733036307964644,-0.44376534610290425,0.37085098779437514,0.08359906537684103,-0.15326278735050652,0.034497617429542105,-0.29744210586597003,0.5652169567187215,-0.09498187934901574,0.17412624279334676,0.3025245666348027,0.005595677910731275,0.799,0.836,-0.889,-0.996
linoleum,0.2,1.3089969389957472,2.600123882293701,-0.7629041794290321,-0.47897802262746697,-0.3952146751876059,0.09399851674427329,-0.18847546387506925,-0.7315680455524389,-0.2802912868219203,0.6002052896372098,-0.0941558454518731,0.1912770618373965,0.33751289955329095,0.006421711807873917,0.562,0.826,-0.827,-0.771
linoleum,0.2,1.3089969389957472,2.799975872039795,-0.7525765604124797,-0.5192682033647815,-0.3961801676489374,0.10432613576082572,-0.2287656446123838,-0.7325335380137704,-0.2637528379923072,0.6342296081073051,-0.09420438257502405,0.2078155106670096,0.3715372180233863,0.006373174684722968,0.804,0.882,-1.024,-0.887
linoleum,0.2,1.3089969389957472,2.9999735355377197,-0.7348907193833125,-0.5507773740589581,-0.4179448042620593,0.12201197678999287,-0.2602748153065604,-0.7542981746268924,-0.24794575331418722,0.6664136417338151,-0.0938272805851483,0.22362259534512957,0.4037212516498963,0.00675027667459871,0.773,0.977,-0.696,-0.847
linoleum,0.2,1.3089969389957472,3.199998617172241,-0.726450179417284,-0.5916597908201637,0.4251105458804138,0.13045251675602143,-0.301157232067766,0.08875717551558077,-0.228656364951741,0.7052685249147388,-0.09404570268859541,0.2429119837075758,0.44257613483082,0.006531854571151602,0.763,0.87,-1.016,-0.993
linoleum,0.2,1.3089969389957472,3.3999805450439453,-0.7097152714671678,-0.6258448039078248,-0.403418850589425,0.14718742470613755,-0.3353422451554271,-0.7397722209542581,-0.2116255243866994,0.7399822863663706,-0.09435372616437937,0.2599428242726174,0.47728989628245183,0.0062238310953676435,0.841,1.137,-0.749,-0.944
linoleum,0.2,1.3089969389957472,4.192041397094727,-0.678768729157812,-0.698351965264913,-0.4574626952321647,0.17813396701549344,-0.40784940651251533,-0.7938160655969977,-0.18391519995325664,0.7949181012186591,-0.09521894369176474,0.2876531487060602,0.5322257111347404,0.0053586135679822705,-0.128,-0.394,0.995,0.074
linoleum,0.2,-1.8325957145940461,0.20009684562683105,-0.6148510427714854,-0.8624191220043529,-0.4892049612288917,0.00441976570258884,0.006007877540947892,-0.9866778368044209,-0.1807374929180985,0.8017998955906988,-0.09717778320911963,8.479438362851699e-07,5.686491457712606e-07,9.331360230763197e-07,0.648,0.646,-0.573,-0.744
linoleum,0.2,-1.8325957145940461,0.4000427722930908,-0.6181000505890873,-0.8676397037074455,0.4853280084211571,0.0011707578849868838,0.0007872958378553063,-0.01214486715437213,-0.18692615854373232,0.7939476266247284,-0.09823403830537626,-0.0061878176817975195,-0.007851700316824584,-0.0010553219602335573,-0.84,-1.104,1.235,0.964
linoleum,0.2,-1.8325957145940461,0.5999891757965088,-0.6148510427714854,-0.8624191220043529,-0.4892049612288917,0.00441976570258884,0.006007877540947892,-0.9866778368044209,-0.20229677626017026,0.7748358293342055,-0.0986445670247904,-0.02155843539823546,-0.02696349760734751,-0.00146585067964769,-0.798,-0.837,0.962,0.868
linoleum,0.2,-1.8325957145940461,0.7999966144561768,-0.6148510427714854,-0.8624191220043529,-0.4892049612288917,0.00441976570258884,0.006007877540947892,-0.9866778368044209,-0.2158283790663203,0.7553459233737749,-0.0988404952724627,-0.0350900382043855,-0.04645340356777805,-0.0016617789273200012,-0.877,-0.968,0.972,0.766
linoleum,0.2,-1.8325957145940461,0.9999830722808838,-0.6148510427714854,-0.8624191220043529,-0.4892049612288917,0.00441976570258884,0.006007877540947892,-0.9866778368044209,-0.23492971840800025,0.7250172115501251,-0.0994907629508342,-0.054191377546065456,-0.07678211539142787,-0.002312046605691495,-0.737,-0.231,0.744,0.69
linoleum,0.2,-1.8325957145940461,1.1999971866607666,-0.6192708084740742,-0.8684269995453008,0.4974728755755292,0.0,0.0,0.0,-0.25158154828353274,0.6972362208150595,-0.10015871247788238,-0.07084320742159794,-0.10456310612649344,-0.002979996132739679,-0.775,-0.86,1.012,0.873
linoleum,0.2,-1.8325957145940461,1.3999638557434082,-0.625337927328968,-0.8599933058246703,-0.45775589545937,-0.006067118854893749,0.00843369372063052,-0.9552287710348992,-0.2663098268485596,0.6725144274830953,-0.1001652424883839,-0.08557148598662478,-0.12928489945845767,-0.0029865261432412,-0.703,-0.736,0.881,0.639
linoleum,0.2,-1.8325957145940461,1.5999822616577148,-0.6345802680435438,-0.8362801715438243,0.4756026504336085,-0.015309459569469608,0.0321468280014765,-0.02187022514192072,-0.2862520338996772,0.6358456780530545,-0.10015218246306669,-0.10551369303774238,-0.1659536488884985,-0.002973466117923984,-0.906,-0.908,0.945,0.85
linoleum,0.2,-1.8325957145940461,1.7999207973480225,-0.6479990104101808,-0.8107638323443466,-0.45956603482506714,-0.02872820193610659,0.05766316720095421,-0.9570389104005963,-0.3029545410187782,0.6055471509518352,-0.09986112599715304,-0.12221620015684342,-0.19625217598971778,-0.0026824096520103313,-0.687,-0.766,0.854,0.762
linoleum,0.2,-1.8325957145940461,1.999997854232788,-0.6665853524382044,-0.7863074881156092,0.487824681482102,-0.04731454396413015,0.08211951142969154,-0.00964819409342721,-0.3214380137697981,0.5698371621206266,-0.10025386363275957,-0.14069967290786328,-0.23196216482092635,-0.003075147287616861,-0.755,-0.967,1.013,0.885
linoleum,0.2,-1.8325957145940461,2.1999313831329346,-0.678551505423064,-0.750821659959769,0.486484423820757,-0.05928069694898974,0.11760533958553177,-0.0109884517547722,-0.3385354765038863,0.5378022173836009,-0.09959898128874962,-0.15779713564195152,-0.2639971095579521,-0.00242026494360692,-0.818,-0.769,0.809,0.844
linoleum,0.2,-1.8325957145940461,2.4009029865264893,-0.6964609191455344,-0.7225938216580159,-0.4647741991888141,-0.0771901106714602,0.1458331778872849,-0.9622470747643432,-0.3555396659086781,0.5046935942556207,-0.100419909529908,-0.17480132504674328,-0.2971057326859323,-0.0032411931847652897,-0.789,-0.903,0.976,0.963
linoleum,0.2,-1.8325957145940461,2.600494623184204,-0.7055867638884782,-0.6858800737470215,0.4746249695495624,-0.08631595541440396,0.18254692579827925,-0.022847906025966813,-0.3743575900622971,0.4684341048899542,-0.1001755039247408,-0.19361924920036228,-0.3333652220515988,-0.0029967875795980925,-0.682,-0.783,1.003,0.738
linoleum,0.2,-1.8325957145940461,2.8000755310058594,-0.7237549570631463,-0.6517677273256137,-0.4356965311755851,-0.10448414858907207,0.21665927221968706,-0.9331694067511143,-0.39281236701899014,0.4319837051390263,-0.10030237171184969,-0.21207402615705534,-0.3698156218025267,-0.003123655366706987,-0.841,-0.886,1.063,1.062
linoleum,0.2,-1.8325957145940461,2.999997138977051,-0.7372809046000351,-0.6170759829880166,-0.4476367367280056,-0.11801009612596092,0.2513510165572842,-0.9451096123035347,-0.41045304682671063,0.39650790126830887,-0.09999452793958424,-0.22971470596477583,-0.4052914256732441,-0.002815811594441539,-0.767,-0.717,1.124,0.711
linoleum,0.2,-1.8325957145940461,3.2002737522125244,-0.7483267318885164,-0.5771959243312493,-0.4457438217695649,-0.12905592341444216,0.29123107521405145,-0.9432166973450942,-0.42801538537194506,0.3613462916414096,-0.09986485754443293,-0.24727704451001026,-0.4404530353001434,-0.002686141199290226,-0.794,-0.805,0.726,0.727
linoleum,0.2,-1.8325957145940461,3.399951696395874,-0.7574926088266487,-0.5373791850780836,0.432647912447699,-0.13822180035257448,0.3310478144672172,-0.0648249631278302,-0.4455249271511938,0.3257051284882174,-0.09985552867359976,-0.264786586289259,-0.47609419845333556,-0.002676812328457054,-0.845,-0.901,1.057,0.848
linoleum,0.2,-1.8325957145940461,3.599987506866455,-0.7755671542980418,-0.5031144055802685,-0.404381467786989,-0.15629634582396756,0.36531259396503224,-0.9018543433625182,-0.4618599974100862,0.2937618246409047,-0.09994974986549376,-0.2811216565481514,-0.5080375023006483,-0.00277103352035106,-0.84,-0.79,1.305,0.95
linoleum,0.2,-1.8325957145940461,3.79996919631958,-0.7867657845184427,-0.4622576033200657,-0.4479764664616134,-0.16749497604436847,0.40616939622523507,-0.9454493420371426,-0.4806356494925939,0.25516848295215155,-0.10064378720977205,-0.2998973086306591,-0.5466308439894014,-0.003465070864629341,-0.912,-0.956,0.982,0.746
linoleum,0.2,-1.8325957145940461,4.466904640197754,-0.8054184573008345,-0.4262123605003384,-0.3996658622133125,-0.18614764882676027,0.4422146390449624,-0.8971387377888418,-0.49576884734578386,0.22512099630050184,-0.09977063554573891,-0.31503050648384906,-0.5766783306410511,-0.0025919192005962044,-0.692,-0.755,0.918,0.571
linoleum,0.2,1.3962634015954636,0.19997906684875488,-0.8808788901250851,-0.20411038215078053,-0.3500575024318581,0.0,0.0,0.0,-0.511645193737914,0.19156176324042626,-0.09855219952410614,-8.495112607809219e-07,-5.663048809889659e-07,9.330093037052123e-07,-0.631,-0.547,0.623,0.607
linoleum,0.2,1.3962634015954636,0.3999643325805664,-0.8767671617611087,-0.20359436802341246,-0.37548926297154067,0.004111728363976441,0.0005160141273680696,-0.025431760539682546,-0.5066813059641824,0.19975076473925632,-0.09745585396012782,0.004963038262470798,0.008188435193949073,0.0010972785732820262,1.054,1.247,-1.196,-1.289
linoleum,0.2,1.3962634015954636,0.599987268447876,-0.8808788901250851,-0.20411038215078053,-0.3500575024318581,0.0,0.0,0.0,-0.49548121864075034,0.21726905749606162,-0.09801477179517382,0.016163125585902827,0.025706727950754377,0.0005383607382360295,0.948,1.096,-0.863,-1.081
linoleum,0.2,1.3962634015954636,0.7999846935272217,-0.8808788901250851,-0.20411038215078053,-0.3500575024318581,0.0,0.0,0.0,-0.483406445732418,0.24076220460682352,-0.09656002845505293,0.028237898494235192,0.04919987506151627,0.0019931040783569137,0.767,0.927,-1.029,-0.953
linoleum,0.2,1.3962634015954636,0.999993085861206,-0.8808788901250851,-0.20411038215078053,-0.3500575024318581,0.0,0.0,0.0,-0.4699073274707078,0.27000261200147235,-0.09538040568486125,0.04173701675594538,0.0784402824561651,0.003172726848548593,0.853,0.811,-0.547,-0.967
linoleum,0.2,1.3962634015954636,1.1999788284301758,-0.8808788901250851,-0.20411038215078053,-0.3500575024318581,0.0,0.0,0.0,-0.4573385187574389,0.2988737284638022,-0.09543360359562758,0.05430582546921425,0.10731139891849498,0.003119528937782265,0.843,1.021,-1.023,-1.001
linoleum,0.2,1.3962634015954636,1.3999850749969482,-0.8741502332370605,-0.20889029510843682,0.3241970969393082,0.006728656888024598,-0.004779912957656285,0.6742545993711664,-0.44493487771721524,0.32765885778574394,-0.09560346176613314,0.06670946650943793,0.1360965282404367,0.002949670767276702,0.539,1.072,-0.765,-0.779
linoleum,0.2,1.3962634015954636,1.5999772548675537,-0.8525045529428068,-0.22527601079461984,0.8307220925049636,0.02837433718227833,-0.021165628643839307,1.1807795949368218,-0.4311672813597381,0.36214807551026784,-0.09545786921880196,0.08047706286691508,0.1705857459649606,0.0030952633146078823,0.684,0.889,-0.944,-0.991
linoleum,0.2,1.3962634015954636,1.7999868392944336,-0.8544702652643575,-0.2524379998572579,0.37986958622092243,0.026408624860727592,-0.048327617706477366,0.7299270886527806,-0.41747479249988434,0.3956846835549678,-0.09554279845311373,0.09416955172676883,0.20412235400966053,0.0030103340802961204,0.778,1.045,-0.916,-1.02
linoleum,0.2,1.3962634015954636,2.000009059906006,-0.8559629558360824,-0.29183564057556133,0.33829915244491005,0.02491593428900274,-0.0877252584247808,0.6883566548767681,-0.4020157324381248,0.43416037299132054,-0.09485774508294433,0.1096286117885284,0.2425980434460133,0.0036953874504655204,0.716,0.819,-0.986,-1.095
linoleum,0.2,1.3962634015954636,2.2000091075897217,-0.8343944405074081,-0.31771914612240204,0.35749447176105936,0.04648444961767706,-0.11360876397162151,0.7075519741929175,-0.3879958916188937,0.47083603422057574,-0.09532907410921515,0.12364845260775947,0.27927370467526846,0.003224058424194695,0.789,0.901,-0.998,-0.959
linoleum,0.2,1.3962634015954636,2.399998664855957,-0.8273662310750046,-0.35348584430634994,0.8710218763065312,0.05351265905008051,-0.1493754621555694,1.2210793787383893,-0.3739403478796441,0.5072402946461126,-0.0949613459632885,0.13770399634700908,0.31567796510080537,0.0035917865701213525,0.712,0.797,-0.385,-0.869
linoleum,0.2,1.3962634015954636,2.6000022888183594,-0.8223965294776371,-0.3904980080333529,-0.3937294194263116,0.05848236064744805,-0.18638762588257235,-0.0436719169944535,-0.3598056618312364,0.5433594935374753,-0.09429212219086192,0.15183868239541676,0.351797163992168,0.00426101034254793,0.897,0.473,-0.853,-0.808
linoleum,0.2,1.3962634015954636,2.799983501434326,-0.808838259825993,-0.4298084552916145,-0.40058344521189115,0.07204063029909213,-0.22569807314083395,-0.05052594278003303,-0.34707744841274646,0.5770688273320487,-0.09438639479163115,0.1645668958139067,0.3855064977867414,0.004166737741778698,0.679,0.956,-0.91,-0.99
linoleum,0.2,1.3962634015954636,3.0000083446502686,-0.8001810593500567,-0.4674989969977731,0.9565677272568166,0.08069783077502846,-0.26338861484699255,1.3066252296886747,-0.33260193753151596,0.6145251849887828,-0.09389075414101285,0.1790424066951372,0.42296285544347556,0.004662378392396999,0.717,0.828,-0.807,-0.854
linoleum,0.2,1.3962634015954636,3.199997901916504,-0.7879373617539002,-0.5039955057261318,-0.4049590963926903,0.09294152837118497,-0.2998851235753513,-0.05490159396083216,-0.3185579953932307,0.6517283683880769,-0.09398316348853596,0.19308634883342246,0.46016603884276963,0.0045699690448738894,0.753,0.86,-1.077,-0.903
linoleum,0.2,1.3962634015954636,3.399982452392578,-0.785385218456161,-0.5465981071273471,-0.39173461880890686,0.09549367166892408,-0.3424877249765666,-0.04167711637704874,-0.30433336504680153,0.6884652579391223,-0.09448813357948023,0.20731097917985164,0.496902928393815,0.004064998953929616,0.743,1.026,-0.743,-0.993
linoleum,0.2,1.3962634015954636,3.6000146865844727,-0.7750889186227702,-0.584509848062914,-0.4120702486139567,0.10578997150231495,-0.3803994659121334,-0.062012746182098566,-0.2895166651402234,0.7270350207627477,-0.0944330640828139,0.22212767908642977,0.5354726912174405,0.00412006845059594,0.731,0.802,-0.833,-0.806
linoleum,0.2,1.3962634015954636,3.799968957901001,-0.7654779401744016,-0.6232332552755772,0.4211317065723274,0.1154009499506835,-0.4191228731247966,0.7711892090041855,-0.2757585141685056,0.7631872830447751,-0.09468320794375523,0.23588583005814756,0.5716249534994678,0.0038699245896546136,0.864,0.921,-1.06,-0.912
linoleum,0.2,1.3962634015954636,4.4415411949157715,-0.7402818917398991,-0.6981873491767259,-0.4575442939716943,0.14059699838518602,-0.49407696702594533,-0.1074867915398362,-0.25854338869706006,0.8082481230078081,-0.09477001020064325,0.2531009555295931,0.6166857934625009,0.003783122332766592,0.869,0.896,-0.891,-0.83
linoleum,0.2,-1.7453292519943295,0.20000529289245605,-0.6957962704925456,-0.8839621896789591,-0.4819943705314732,0.0,0.0,0.0,-0.25115972356481286,0.8277756947107486,-0.0938188796447597,0.0,0.0,0.0,0.591,0.599,-0.629,-0.744
linoleum,0.2,-1.7453292519943295,0.4000403881072998,-0.6948713755806032,-0.8829750990701968,-0.4790330187557198,0.0009248949119423644,0.0009870906087623421,0.002961351775753407,-0.2550556718385651,0.8205435836206822,-0.09481014433393548,-0.0038959482737522255,-0.007232111090066384,-0.0009912646891757776,-0.872,-0.924,1.189,1.018
linoleum,0.2,-1.7453292519943295,0.600017786026001,-0.6957962704925456,-0.8839621896789591,-0.4819943705314732,0.0,0.0,0.0,-0.26843654600360467,0.7965206617150595,-0.09649843756941866,-0.017276822438791806,-0.0312550329956891,-0.0026795579246589596,-0.848,-0.725,1.182,0.712
linoleum,0.2,-1.7453292519943295,0.800006628036499,-0.6917353783509005,-0.8781466721437726,-0.49859674275770877,0.004060892141645067,0.0058155175351864985,-0.016602372226235562,-0.2806647321402264,0.7723898312850284,-0.09791120170327273,-0.02950500857541355,-0.05538586342572027,-0.004092322058513037,-0.908,-1.012,1.008,0.882
linoleum,0.2,-1.7453292519943295,1.0000026226043701,-0.6944943009448374,-0.8837350223522716,-0.48219767939380437,0.001301969547708115,0.00022716732668748296,-0.00020330886233116408,-0.2928751363663189,0.7465719263564561,-0.09822190879315137,-0.041715412801506035,-0.08120376835429255,-0.004403029148391677,-0.805,-0.245,0.691,0.838
linoleum,0.2,-1.7453292519943295,1.1999943256378174,-0.6957962704925456,-0.8839621896789591,-0.4819943705314732,0.0,0.0,0.0,-0.3072897266529932,0.7139121502972539,-0.09925006622307764,-0.056130003088180336,-0.11386354441349478,-0.00543118657831794,-0.864,-0.832,0.975,0.914
linoleum,0.2,-1.7453292519943295,1.3999977111816406,-0.6964242037567197,-0.8701499486677562,-0.48348067928414185,-0.0006279332641740965,0.01381224101120293,-0.0014863087526686414,-0.32018139967836884,0.6852913599151592,-0.09935642130809996,-0.06902167611355597,-0.14248433479558942,-0.005537541663340265,-0.705,-0.762,0.818,0.801
linoleum,0.2,-1.7453292519943295,1.6000235080718994,-0.7000604531680645,-0.8432424133162569,-0.49823671678740467,-0.004264182675518979,0.04071977636270219,-0.01624234625593146,-0.3340884855562475,0.651969575006172,-0.09981354864623954,-0.08292876199143462,-0.1758061197045766,-0.005994669001479838,-0.875,-0.932,0.958,0.89
linoleum,0.2,-1.7453292519943295,1.7999892234802246,-0.7190171421471823,-0.8274822178258819,-0.4650790834957845,-0.02322087165463671,0.05647997185307718,0.01691528703568873,-0.3496219548164793,0.6156672320415443,-0.09965588873525968,-0.09846223125166642,-0.21210846266920436,-0.005837009090499987,-0.862,-0.768,0.957,0.617
linoleum,0.2,-1.7453292519943295,2.0000171661376953,-0.7215845719570584,-0.7871558607872593,-0.48765922132669665,-0.02578830146451283,0.09680632889169982,-0.005664850795223442,-0.3639286880781944,0.5812335866193454,-0.09969786942950143,-0.11276896451338153,-0.2465421080914032,-0.005878989784741731,-0.79,-0.931,0.924,1.059
linoleum,0.2,-1.7453292519943295,2.2000038623809814,-0.7371291272092463,-0.7618663399428359,0.4896810972101423,-0.04133285671670073,0.1220958497361232,0.9716754677416155,-0.37807493657127583,0.5459674817770558,-0.09985926022298795,-0.12691521300646297,-0.28180821293369285,-0.006040380578228255,-0.732,-0.279,0.642,0.78
linoleum,0.2,-1.7453292519943295,2.3999996185302734,-0.7472231381848676,-0.7294869760528453,-0.4611927954041207,-0.051426867692322076,0.15447521362611383,0.02080157512735248,-0.39290127673841674,0.5098454700545721,-0.09978929343833012,-0.14174155317360387,-0.3179302246561765,-0.0059704137935704255,-0.833,-0.336,0.61,0.81
linoleum,0.2,-1.7453292519943295,2.5999863147735596,-0.7629038863210793,-0.6980710035331409,-0.44921712732544467,-0.06710761582853375,0.18589118614581823,0.03277724320602854,-0.4066341416080498,0.4738685667684017,-0.10020255675133363,-0.15547441804323692,-0.3539071279423469,-0.0063836771065739345,-0.898,-0.613,0.932,0.864
linoleum,0.2,-1.7453292519943295,2.799976348876953,-0.7730998702844871,-0.6600826876660166,0.42920389336841674,-0.07730359979194157,0.2238795020129425,0.9111982638998899,-0.4201175557103822,0.4397184740156182,-0.0997510447207654,-0.1689578321455693,-0.38805722069513043,-0.005932165076005705,-0.762,-0.695,1.039,0.517
linoleum,0.2,-1.7453292519943295,2.999995470046997,-0.7833614361730377,-0.6253396776610916,-0.44226928338881527,-0.08756516568049211,0.25862251201786757,0.03972508714265793,-0.4357241802398349,0.4002270857637149,-0.09994228683346384,-0.18456445667502203,-0.4275486089470337,-0.006123407188704147,-0.756,-0.625,0.911,0.697
linoleum,0.2,-1.7453292519943295,3.2000083923339844,-0.7885401743411831,-0.5832370029849874,1.027432823666143,-0.09274390384863751,0.30072518669397175,1.5094271941976163,-0.4502114027491772,0.3633320781911598,-0.09996467591268887,-0.19905167918436434,-0.4644436165195888,-0.006145796267929174,-0.778,-0.809,0.928,0.829
linoleum,0.2,-1.7453292519943295,3.400012254714966,-0.7909172315917194,-0.5388388761468131,0.4296175201102727,-0.0951209610991739,0.345123313532146,0.9116118906417459,-0.4645592986245142,0.32777082573250005,-0.09965495582892804,-0.21339957505970136,-0.5000048689782486,-0.005836076184168343,-0.796,-0.689,0.863,0.73
linoleum,0.2,-1.7453292519943295,3.6000399589538574,-0.8100957761187904,-0.5071338894070849,0.9893801583457983,-0.1142995056262448,0.3768283002718742,1.4713745288772715,-0.47782952190076183,0.29393542293650593,-0.10036300647543311,-0.22666979833594897,-0.5338402717742428,-0.006544126830673416,-0.793,-0.749,1.155,1.114
linoleum,0.2,-1.7453292519943295,3.8000056743621826,-0.813951931642083,-0.46051130439321525,-0.4430152244718007,-0.11815566114953746,0.42345088528574387,0.03897914605967251,-0.4936924912797715,0.2536842380501715,-0.10105981302222591,-0.24253276771495863,-0.5740914566605771,-0.007240933377466216,-0.62,-0.886,0.917,0.781
linoleum,0.2,-1.7453292519943295,4.000017166137695,-0.8340657915711626,-0.42716949444602925,-0.38701019681101684,-0.138269521078617,0.45679269523292987,0.09498417372045637,-0.5068310893729209,0.2207076124048914,-0.10002811136225437,-0.255671365808108,-0.6070680823058572,-0.00620923171749467,-0.744,-0.759,0.955,0.838
linoleum,0.2,-1.7453292519943295,4.6469807624816895,-0.8501484633200981,-0.3909636035256227,0.3491206358809767,-0.15435219282755253,0.4929985861533364,0.83111500641245,-0.5204324410157577,0.18506011871909833,-0.10022214668296792,-0.26927271745094483,-0.6427155759916503,-0.0064032670382082185,-0.666,-0.664,0.452,0.807
