motion_type,surface,velocity,target_angle,time,aruco_x,aruco_y,aruco_theta,odom_x,odom_y,odom_theta,wheel_joint_fl,wheel_joint_fr,wheel_joint_bl,wheel_joint_br
spin,grass,0.5,0,8.199686765670776,4.588507345153241,2.5814572930929276,-1.00448776724791,0.007829628968600566,-0.010038771847777461,-0.5515932588104122,1.177,1.478,2.174,2.04
spin,grass,0.5,0,8.399727582931519,4.588507345153241,2.5814572930929276,-1.00448776724791,0.006705122590180468,-0.010838715873644489,-0.6003115004683705,1.387,1.421,1.824,1.86
spin,grass,0.5,0,8.59955906867981,4.588507345153241,2.5814572930929276,-1.00448776724791,0.00618307505795046,-0.012195574836227019,-0.650713941429891,1.678,1.369,2.033,2.018
spin,grass,0.5,0,8.7997145652771,4.797484501990258,2.69547120631869,-0.5465330740022407,0.005370657069150464,-0.013833874801306267,-0.7026795378464509,1.617,1.281,1.542,2.251
spin,grass,0.5,0,8.999634265899658,4.797484501990258,2.69547120631869,-0.5465330740022407,0.005213443811583174,-0.014859145781960903,-0.7505102993519239,1.238,1.423,1.412,2.547
spin,grass,0.5,0,9.19960355758667,4.797484501990258,2.69547120631869,-0.5465330740022407,0.00638078815827664,-0.014762333353000034,-0.7997206912503367,1.393,1.07,1.879,2.277
spin,grass,0.5,0,9.399687767028809,4.797484501990258,2.69547120631869,-0.5465330740022407,0.006394490712283263,-0.016175822617931823,-0.8503560213585607,1.913,1.068,1.844,2.063
spin,grass,0.5,0,9.599684953689575,4.797484501990258,2.69547120631869,-0.5465330740022407,0.0063558181615542275,-0.018429307888269797,-0.901709012631954,1.698,1.592,1.913,1.744
spin,grass,0.5,0,9.799554586410522,4.797484501990258,2.69547120631869,-0.5465330740022407,0.007173992747891655,-0.019719615123728218,-0.9576592430261669,1.329,1.65,2.106,1.97
spin,grass,0.5,0,9.999712228775024,4.797484501990258,2.69547120631869,-0.5465330740022407,0.008373311223070556,-0.020279144427136186,-1.0013289811551498,1.579,1.616,1.501,2.258
circle_spin,grass,0.2,0,0.19997286796569824,0.0,0.0,0.0,-7.35618313374431e-07,-4.144771020730964e-06,-4.610115593883801e-06,-0.112,-0.23,1.23,1.235
circle_spin,grass,0.2,0,0.40061330795288086,0.0,0.0,0.0,0.01333260832482247,0.008583188883606374,-0.06414847609290023,1.184,3.116,2.277,4.097
circle_spin,grass,0.2,0,0.6005489826202393,0.0,0.0,0.0,0.045232667158851436,0.02529626890394071,-0.17234704853875,1.349,2.564,1.985,4.318
circle_spin,grass,0.2,0,0.800480842590332,0.0,0.0,0.0,0.07623365158485607,0.0510191977788686,-0.28652772983154634,1.612,2.104,1.263,3.276
circle_spin,grass,0.2,0,1.000321865081787,0.0,0.0,0.0,0.1011438134203318,0.08835706506701424,-0.40429430189632026,1.36,0.897,1.559,2.914
circle_spin,grass,0.2,0,1.2005372047424316,0.0,0.0,0.0,0.1128553482268444,0.12414289886803587,-0.4964727396037731,1.377,2.581,1.431,2.646
circle_spin,grass,0.2,0,1.4000864028930664,4.382456723519555,2.463292258363728,2.2950839733350064,0.11233355193618699,0.166931121994758,-0.5935449014341536,1.327,2.401,1.168,3.541
circle_spin,grass,0.2,0,1.599949598312378,4.382456723519555,2.463292258363728,2.2950839733350064,0.10059404766771363,0.2053023797990794,-0.6691039738984883,1.916,1.755,1.464,2.014
circle_spin,grass,0.2,0,1.8002145290374756,4.382456723519555,2.463292258363728,2.2950839733350064,0.07850677180845594,0.23920583655912497,-0.730587700178644,1.607,2.764,1.561,1.261
circle_spin,grass,0.2,0,1.999995470046997,4.382456723519555,2.463292258363728,2.2950839733350064,0.05325330966103531,0.26420837083350623,-0.7735127221547464,1.494,0.347,1.168,1.08
circle_spin,grass,0.2,0,2.199937343597412,4.382456723519555,2.463292258363728,2.2950839733350064,0.017886287210226115,0.2824518976496069,-0.8040766796665955,1.462,2.886,1.599,3.981
circle_spin,grass,0.2,0,2.399933099746704,4.382456723519555,2.463292258363728,2.2950839733350064,-0.020913846941725933,0.29103386243002594,-0.8179201911946041,1.14,1.449,1.995,1.168
circle_spin,grass,0.2,0,2.5999555587768555,4.382456723519555,2.463292258363728,2.2950839733350064,-0.06508300649641222,0.2876335249885754,-0.8130505103581993,1.212,2.227,1.778,2.197
circle_spin,grass,0.2,0,2.8000197410583496,4.382456723519555,2.463292258363728,2.2950839733350064,-0.10007749106309625,0.27521339953664825,-0.7927404265141182,1.188,2.998,1.756,3.621
circle_spin,grass,0.2,0,2.999950408935547,4.382456723519555,2.463292258363728,2.2950839733350064,-0.13339019680593744,0.2504672727951818,-0.7500884410688007,0.938,1.586,1.637,2.677
circle_spin,grass,0.2,0,3.1999638080596924,4.382456723519555,2.463292258363728,2.2950839733350064,-0.1561726777823247,0.22219018998022844,-0.6992077965662473,1.512,2.803,1.781,3.578
circle_spin,grass,0.2,0,3.3999364376068115,4.382456723519555,2.463292258363728,2.2950839733350064,-0.17340059015635467,0.18189750637304203,-0.621742850535113,1.326,2.485,1.717,2.256
circle_spin,grass,0.2,0,3.5999488830566406,4.382456723519555,2.463292258363728,2.2950839733350064,-0.1789167158648143,0.14606137899277083,-0.5441883922200612,1.486,3.5,1.711,4.362
circle_spin,grass,0.2,0,3.79996657371521,4.382456723519555,2.463292258363728,2.2950839733350064,-0.17634178533097178,0.10718314595297374,-0.44703690467515805,1.583,3.199,1.292,3.982
circle_spin,grass,0.2,0,3.9999542236328125,4.382456723519555,2.463292258363728,2.2950839733350064,-0.1617153178205345,0.06545883212817555,-0.3280679030298979,1.25,2.596,1.801,1.395
circle_spin,grass,0.2,0,4.199975490570068,4.382456723519555,2.463292258363728,2.2950839733350064,-0.13994392846727477,0.03489819690664553,-0.21915103330688268,1.883,1.934,1.596,3.253
circle_spin,grass,0.2,0,4.400004148483276,4.382456723519555,2.463292258363728,2.2950839733350064,-0.10826950367778797,0.010668110792568686,-0.09443789582403006,1.218,1.708,2.032,3.866
circle_spin,grass,0.2,0,4.599951982498169,4.382456723519555,2.463292258363728,2.2950839733350064,-0.06721735753829983,-0.006047278841581516,0.0485834196637778,1.32,0.876,1.635,1.393
circle_spin,grass,0.2,-3.141592653589793,0.19995403289794922,0.0,0.0,0.0,2.7463978558017743e-06,1.6973684199839134e-06,5.619756006901289e-06,1.153,1.067,1.218,1.725
circle_spin,grass,0.2,-3.141592653589793,0.3999593257904053,0.0,0.0,0.0,-0.0198383625826003,-0.0038347332044210147,-0.047773912939032465,-1.972,-2.202,-1.758,-2.48
circle_spin,grass,0.2,-3.141592653589793,0.5999672412872314,0.0,0.0,0.0,-0.05493905451220338,-0.004003381120838312,-0.1334310163625335,-1.38,-2.102,-1.451,-2.184
circle_spin,grass,0.2,-3.141592653589793,0.8000009059906006,0.0,0.0,0.0,-0.09326966182076563,0.0009299802694605619,-0.233544716725439,-1.14,-1.045,-1.983,-2.305
circle_spin,grass,0.2,-3.141592653589793,0.9999630451202393,0.0,0.0,0.0,-0.12902565168439162,0.014976276370078645,-0.3365407999705232,-1.246,-2.189,-2.053,-2.8
circle_spin,grass,0.2,-3.141592653589793,1.199967861175537,0.0,0.0,0.0,-0.16079839151906045,0.038698273269462236,-0.4426609413673716,-1.183,-1.362,-1.712,-2.123
circle_spin,grass,0.2,-3.141592653589793,1.3999607563018799,0.0,0.0,0.0,-0.1852639252590257,0.06862650909557838,-0.5488840761685349,-1.284,-1.661,-2.246,-1.267
circle_spin,grass,0.2,-3.141592653589793,1.5999422073364258,0.0,0.0,0.0,-0.20149939853748686,0.10516749435955147,-0.6510164659058119,-1.261,-2.573,-1.631,-2.948
circle_spin,grass,0.2,-3.141592653589793,1.799966812133789,0.0,0.0,0.0,-0.2090197506693987,0.14459714372028581,-0.7458613418959243,-0.878,-2.581,-1.635,-1.612
circle_spin,grass,0.2,-3.141592653589793,2.0003652572631836,0.0,0.0,0.0,-0.20693153169755896,0.18270862498529367,-0.8274964535927838,-1.168,-1.928,-2.157,-0.801
circle_spin,grass,0.2,-3.141592653589793,2.1999454498291016,0.0,0.0,0.0,-0.19301181706511744,0.2216981896589723,-0.902466249319721,-1.067,-1.505,-1.551,-2.504
