motion_type,surface,velocity,target_angle,time,aruco_x,aruco_y,aruco_theta,odom_x,odom_y,odom_theta,wheel_joint_fl,wheel_joint_fr,wheel_joint_bl,wheel_joint_br
straight,rubber_carpet,0.2,0,0.20000195503234863,0.0015873800675600958,0.0008406258260673094,-0.066063570531113,7.226392977344176e-07,7.212232983092818e-07,9.375734521787629e-07,-0.284,0.288,-0.366,0.383
straight,rubber_carpet,0.2,0,0.39977097511291504,0.00010897767113959844,0.00039788287628989005,0.7824078948581101,0.016147533176147588,9.275773833918434e-05,3.8440511884373855e-05,-1.279,1.29,-1.386,1.369
straight,rubber_carpet,0.2,0,0.5997481346130371,-0.004881820137211057,-0.0015531156005686442,0.00493699642440415,0.0513285169641724,-0.00024039827588378485,0.0003253380080953347,-0.716,0.873,-0.852,0.826
straight,rubber_carpet,0.2,0,0.799997091293335,0.0,0.0,0.0,0.09185995505478428,-0.00014777704549141633,0.0007238067704149684,-0.606,0.631,-0.726,0.808
straight,rubber_carpet,0.2,0,0.9997546672821045,0.0014623848371031478,0.00043540396976915474,-0.035149866443609346,0.13185787274410243,-3.749965790528464e-05,0.0004125323489713276,-0.542,0.538,-0.556,0.586
straight,rubber_carpet,0.2,0,1.199721336364746,0.004906789713206572,-9.517836157091342e-05,0.0001384729363762549,0.17105153106112492,4.694883385272802e-05,0.00035627793539284803,-0.491,0.587,-0.725,0.625
straight,rubber_carpet,0.2,0,1.3997681140899658,0.034630645020659157,-0.002707583681835657,0.04149245670738044,0.21209325868415663,-0.00011810597469977041,0.00024751940384300545,-0.596,0.743,-0.751,0.905
straight,rubber_carpet,0.2,0,1.5997459888458252,0.07858924370892251,-0.0011201294698011122,0.06064614573546323,0.2524103069979857,-1.3478447767398228e-05,0.0004875382340996998,-0.65,0.615,-0.676,0.737
straight,rubber_carpet,0.2,0,1.7997760772705078,0.12794992038367897,0.0018218433074878582,0.007270350190425823,0.29266082556011574,-0.00022476815587186953,0.0006262991213273693,-0.581,0.533,-0.618,0.576
straight,rubber_carpet,0.2,0,1.9997823238372803,0.16924040095519732,-0.001170909309397783,0.07180104658203534,0.3325207838121067,-0.00022222768628222546,0.000966638307974846,-0.532,0.501,-0.59,0.598
straight,rubber_carpet,0.2,0,2.1999988555908203,0.21557207485298213,-0.0004996251346560121,0.9103629144463332,0.3724710074268416,-0.00013474559465871916,0.0008335028729498735,-0.587,0.655,-0.691,0.757
straight,rubber_carpet,0.2,0,2.4000813961029053,0.2568998266697301,-0.001218096267647073,0.1332061886437731,0.41236123358037524,-3.6130028777250434e-07,0.0006037973559372236,-0.735,0.756,-0.662,0.816
straight,rubber_carpet,0.2,0,2.599762201309204,0.3053181941240515,-0.0015828210362818784,0.18126774771910165,0.45331642230616076,-2.090965826592316e-05,0.0007013050054032789,-0.445,0.592,-0.702,0.95
straight,rubber_carpet,0.2,0,2.799755334854126,0.34679685711964786,-0.0004906308738554244,0.18214771355453468,0.4937951277802506,1.9444460746227655e-05,0.0002325182272746528,-0.526,0.535,-0.741,0.768
straight,rubber_carpet,0.2,0,2.9999852180480957,0.39262466666074536,0.001830921301639532,0.20027717700565115,0.5337323344076486,-0.0001432476643366015,0.00046691161566932897,-0.449,0.463,-0.643,0.57
straight,rubber_carpet,0.2,0,3.1997921466827393,0.43989766910221234,0.0029050181858683577,0.22857836191299974,0.573527420688682,-5.8037887746545586e-05,0.0004003438926688329,-0.501,0.552,-0.548,0.734
straight,rubber_carpet,0.2,0,3.4000000953674316,0.48544537555231665,0.00282731672542913,0.687586928923827,0.6138979249244381,-0.00025838730684574337,0.0006478633130954965,-0.628,0.544,-0.724,0.788
straight,rubber_carpet,0.2,0,3.600032329559326,0.5296626134685875,0.003829650164010212,0.3868008717197662,0.654300822358794,-0.0002057066001283427,0.0007444333882391236,-0.587,0.719,-0.743,0.843
straight,rubber_carpet,0.2,0,3.799748659133911,0.5743952794815037,0.007994452642733796,0.30034227044367257,0.6943108705101495,3.908619297222069e-06,0.0009478868387086115,-0.625,0.6,-0.718,0.728
straight,rubber_carpet,0.2,0,3.9999678134918213,0.6192781833646273,0.010772570901905199,0.2614661918709076,0.7344495637028412,5.836514314349391e-05,0.0007181813291726112,-0.451,0.492,-0.521,0.685
straight,rubber_carpet,0.2,-3.141592653589793,4.199991941452026,0.6675353190501692,0.012215202949384218,0.24614021344040837,0.7740092176309117,3.645807612191748e-05,0.0002672084481712703,-0.497,0.542,-0.59,0.676
straight,rubber_carpet,0.2,-3.141592653589793,4.399789333343506,0.7107873896733522,0.015463165200245044,0.2425242926013659,0.7763432303972777,-5.9413769504834766e-05,0.000727557064572281,0.954,-0.898,0.801,-0.841
straight,rubber_carpet,0.2,-3.141592653589793,4.60001802444458,0.7531198582162758,0.01859049901450116,0.21860695122243265,0.7506165020397348,-0.00023377893005601617,0.0005231660295688495,0.663,-0.627,0.536,-0.644
straight,rubber_carpet,0.2,-3.141592653589793,4.800003290176392,0.7967786109473802,0.01769320928845719,0.542101553385163,0.7198795903218611,-0.00032421603786754146,0.000849441622579323,0.931,-0.77,0.758,-0.654
straight,rubber_carpet,0.2,-3.141592653589793,5.000001668930054,0.8419772186735364,0.023432996818458673,0.2293650902731184,0.6872549182609933,-0.0006064594485862071,0.0010828974134408534,0.67,-0.58,0.579,-0.624
straight,rubber_carpet,0.2,-3.141592653589793,5.199749231338501,0.8720224836703514,0.02436570706414448,0.21568789408329805,0.6536959527108916,-0.0006535422265774464,0.0008588173576133363,0.664,-0.673,0.644,-0.599
straight,rubber_carpet,0.2,-3.141592653589793,5.400083065032959,0.8476495313665937,0.024574741198725103,0.18839149180965567,0.6175901164065418,-0.0007764648887672641,0.0012179079773892215,0.964,-0.805,0.757,-0.784
straight,rubber_carpet,0.2,-3.141592653589793,5.600023031234741,0.8220154027654003,0.014148581709421237,0.3526395296017568,0.5810381738913564,-0.0009605688906074404,0.001265724215738749,0.68,-0.749,0.643,-0.73
straight,rubber_carpet,0.2,-3.141592653589793,5.7999489307403564,0.7877550620562583,0.012627510124170016,0.36999852125338845,0.5438769922887761,-0.0011794241805860243,0.0012479103232213198,0.591,-0.667,0.497,-0.62
straight,rubber_carpet,0.2,-3.141592653589793,5.999796628952026,0.7422931291950208,0.018761430683203184,0.23442551635499642,0.5060911111375426,-0.001228887839569236,0.001294788987210407,0.854,-0.733,0.769,-0.61
straight,rubber_carpet,0.2,-3.141592653589793,6.199974775314331,0.7034266066001557,0.015274328755367106,0.19100557352972106,0.46678907704349193,-0.0012212790556048014,0.0012291588571543427,0.866,-0.682,0.629,-0.657
straight,rubber_carpet,0.2,-3.141592653589793,6.400006294250488,0.665244161084017,0.012035353526937687,0.5254986110272908,0.4272331920388641,-0.0013928676768735408,0.0014616770159650923,0.862,-0.711,0.725,-0.656
straight,rubber_carpet,0.2,-3.141592653589793,6.600016117095947,0.6242302652054622,0.010572302961379676,0.2916865671079591,0.3880758885653448,-0.0015882613768216133,0.0014541764309485652,0.555,-0.581,0.636,-0.644
straight,rubber_carpet,0.2,-3.141592653589793,6.79981803894043,0.5818589699629741,0.008255564258318249,0.2655833546391688,0.3485015463061021,-0.0019242564338296743,0.001405422627038375,0.584,-0.571,0.503,-0.714
straight,rubber_carpet,0.2,-3.141592653589793,7.000114440917969,0.534597036674435,0.005634571214809647,0.30528757824871505,0.309187336880244,-0.0019822057011013574,0.0016895072578650906,0.809,-0.702,0.891,-0.707
straight,rubber_carpet,0.2,-3.141592653589793,7.1997292041778564,0.490373368975062,0.006042785740597911,0.5822291099361917,0.2692806589620773,-0.0021273390015749795,0.0018657709420478899,0.832,-0.678,0.749,-0.682
straight,rubber_carpet,0.2,-3.141592653589793,7.399878025054932,0.4469565119193504,0.004340867214497612,0.1522068819991429,0.22925806668116877,-0.002152219482703977,0.0019107744292563072,0.568,-0.69,0.727,-0.574
straight,rubber_carpet,0.2,-3.141592653589793,7.600021123886108,0.40199890838213437,0.0010441259512793954,0.2677279022129678,0.1895009102739822,-0.002345973529375903,0.0017579500761262016,0.64,-0.545,0.538,-0.599
straight,rubber_carpet,0.2,-3.141592653589793,7.800012588500977,0.35795234923184616,-4.0218107593581465e-05,0.2446580688115876,0.1500435198147254,-0.002614266529561285,0.0014260492366566695,0.719,-0.626,0.561,-0.657
straight,rubber_carpet,0.2,0,0.20004725456237793,0.0,0.0,0.0,-2.8877148741113245e-06,-8.222532996062654e-09,1.0950441942103595e-16,0.328,-0.324,0.26,-0.332
straight,rubber_carpet,0.2,0,0.40001368522644043,0.0,0.0,0.0,0.015335870636355997,6.7642527616625e-05,-0.00043784653389395724,-1.034,1.139,-1.167,1.142
straight,rubber_carpet,0.2,0,0.6000216007232666,0.0,0.0,0.0,0.041818391907910035,0.00014926441647822352,-0.0005475425934647628,-0.703,0.738,-0.746,0.655
straight,rubber_carpet,0.2,0,0.8000273704528809,0.0,0.0,0.0,0.07480376398085298,0.0003999235660021587,-0.0005409795810441703,-0.751,0.761,-0.819,0.815
straight,rubber_carpet,0.2,0,1.0000019073486328,0.0,0.0,0.0,0.11083319769420874,0.0004347351800594104,-0.0006675519698041501,-0.548,0.615,-0.629,0.643
straight,rubber_carpet,0.2,0,1.199981451034546,0.01573434784136518,0.0016671369480287246,0.9688418436723139,0.14656787558970397,0.0006090546818698821,-0.0007716226097218019,-0.67,0.536,-0.633,0.575
straight,rubber_carpet,0.2,0,1.4000072479248047,0.01573434784136518,0.0016671369480287246,0.9688418436723139,0.1835061545443668,0.0006665636716789978,-0.0007997498109580535,-0.692,0.852,-0.726,0.906
straight,rubber_carpet,0.2,0,1.6002073287963867,0.049203600587554464,0.004178487743672077,-0.053164003697276974,0.2219866194138127,0.0006519940970596489,-0.0006366120513559892,-0.592,0.681,-0.661,0.674
straight,rubber_carpet,0.2,0,1.8000385761260986,0.12441929842614746,0.0027531638193873387,-0.014194057618294176,0.26053760429793504,0.0007647041756243212,-0.00030096086950340403,-0.556,0.506,-0.633,0.525
straight,rubber_carpet,0.2,0,2.0000298023223877,0.16282042040805988,0.0018113213081893953,0.036379237788914,0.29918294825038383,0.0009974209879934175,-0.0005156651049233864,-0.556,0.541,-0.602,0.629
straight,rubber_carpet,0.2,0,2.2000434398651123,0.16282042040805988,0.0018113213081893953,0.036379237788914,0.3379050391653482,0.0011082817236979785,-0.0007997498109580538,-0.614,0.688,-0.639,0.742
straight,rubber_carpet,0.2,0,2.400038003921509,0.20179768246248625,0.001766554443418833,0.06948543379920213,0.3779821536921948,0.0012764444830176875,-0.00042284536424641367,-0.572,0.678,-0.755,0.814
straight,rubber_carpet,0.2,0,2.600006341934204,0.2486389299904208,0.0030877691855034084,0.10734116626402415,0.417753358579146,0.0013213874228613733,-0.00044159682634078794,-0.558,0.778,-0.774,0.864
straight,rubber_carpet,0.2,0,2.7999961376190186,0.2859805050950312,0.00014578264048842327,0.14912133059971497,0.4577575633048645,0.0014587393784295157,-0.0002512695032510961,-0.504,0.454,-0.6,0.522
straight,rubber_carpet,0.2,0,3.0000193119049072,0.3306187334643186,0.005035239816715886,0.10005631974756676,0.49734369697620395,0.001628703733669762,-0.0003469019464308904,-0.505,0.483,-0.632,0.583
straight,rubber_carpet,0.2,0,3.200003147125244,0.3758440540742102,0.004738692616644891,0.1449529156190877,0.5372914500346315,0.001821914382269315,-0.00023908105536235612,-0.619,0.549,-0.646,0.795
straight,rubber_carpet,0.2,0,3.4006285667419434,0.4204733138448753,0.008198239333576773,0.09746720392421537,0.5772725382904291,0.001959347721763938,-0.000277521545446572,-0.583,0.684,-0.771,0.758
straight,rubber_carpet,0.2,0,3.6000239849090576,0.46575880460308766,0.007120701085739478,0.21296133901786618,0.6175613648833151,0.002316276134412706,-0.00022126717030349768,-0.543,0.644,-0.714,0.796
straight,rubber_carpet,0.2,0,3.800039052963257,0.5127507783282078,0.007408719186301094,0.3054590965457376,0.6577125829724704,0.0025842477347212756,-0.00047909975155777085,-0.554,0.451,-0.496,0.562
straight,rubber_carpet,0.2,0,3.999990463256836,0.600099102805015,0.015927092074854876,0.18389990753378987,0.6972353835375145,0.002626913116598058,-0.0009760136157136565,-0.448,0.592,-0.593,0.623
straight,rubber_carpet,0.2,-3.141592653589793,4.200002908706665,0.6435149444014407,0.01783865849338029,0.2550119948911397,0.7364232453441273,0.0026702877086741974,-0.0011935306699336974,-0.65,0.704,-0.651,0.778
straight,rubber_carpet,0.2,-3.141592653589793,4.400010108947754,0.6863685602230565,0.021268447043691074,0.10217811630186646,0.7344777009621097,0.0025989144535062242,-0.0010313304511800011,0.921,-0.888,0.87,-0.771
straight,rubber_carpet,0.2,-3.141592653589793,4.600037574768066,0.7366650180993294,0.01984885800646846,0.2110978281248177,0.7063499904242698,0.0023848018409467495,-0.0008588169351330641,0.563,-0.582,0.519,-0.46
