surface,motion_type,angle_deg,I_mean_wheel_joint_fl,I_mean_wheel_joint_fr,I_mean_wheel_joint_bl,I_mean_wheel_joint_br,number,target_angle,I_std_wheel_joint_fl,I_std_wheel_joint_fr,I_std_wheel_joint_bl,I_std_wheel_joint_br,I_total,I_std,cls_raw,linoleum_raw,grass_raw,rubber_carpet_raw,cell_carpet_raw,cls_memory,linoleum_memory,grass_memory,rubber_carpet_memory,cell_carpet_memory
grass,straight,-180.0,0.4575660160734787,-0.7390355912743973,0.9948450057405284,-0.4331343283582089,0,-3.141592653589793,0.5115558236721857,0.4537536693888187,0.4427291641992648,0.6228587733232495,2.624580941446613,0.7985880096033833,cell_carpet,0.20582064697971236,0.26641881419915747,0.174060808791587,0.3536997300295431,cell_carpet,0.20582064697971236,0.26641881419915747,0.174060808791587,0.3536997300295431
grass,straight,-180.0,0.664818763326226,-0.66290525395003,0.617013831939205,-0.6916516319501395,1,-3.141592653589793,0.446488474363526,0.4191753260463395,0.4699098788232063,0.6155884230156283,2.636389481165601,0.7614007282538934,cell_carpet,0.202249507632124,0.26790836273434726,0.17525251882960977,0.354589610803919,cell_carpet,0.2040350773059182,0.26716358846675237,0.17465666381059838,0.35414467041673103
grass,straight,-180.0,0.6259701492537313,-0.6174856486796785,0.5965442020665901,-0.7778874856486796,2,-3.141592653589793,0.476166777452408,0.3988177783183178,0.575449301332743,0.6022301258387774,2.61788748564868,0.7586459516169661,cell_carpet,0.20785308608126196,0.2655739600695036,0.1733876698458698,0.3531852840033647,cell_carpet,0.20594408169359008,0.266368774268128,0.1740221668282341,0.35366497721004786
grass,straight,-180.0,0.9457520091848448,-0.7445464982778417,0.9724569460390357,-0.7052009184845005,3,-3.141592653589793,0.1638580372096988,0.0993752484749186,0.1026693239988582,0.1668610785906412,3.3679563719862227,0.9724390546544088,cell_carpet,0.04488460850784162,0.3463397746890242,0.2542854578794955,0.3544901589236387,cell_carpet,0.12541434510071586,0.3063542744785761,0.21415381235386483,0.3540775680668433
grass,straight,-180.0,0.6937887485648679,-0.6041446613088404,0.5228473019517796,-0.6823995407577497,4,-3.141592653589793,0.4391477737059278,0.3581807896988583,0.4851509750659106,0.5608402459999713,2.5031802525832374,0.7266705457987912,cell_carpet,0.24340370710216724,0.25110480259939094,0.16214859779699525,0.34334289250144656,cell_carpet,0.18440902610144155,0.2787295385389835,0.18815120507543004,0.34871023028414494
grass,straight,-180.0,0.6239651942715572,-0.7566620339597558,0.5896670493685419,-0.6300561967490482,5,-3.141592653589793,0.3767617469857474,0.4632873757220974,0.4856280392743187,0.5839970822800711,2.600350474348903,0.7525641385161018,cell_carpet,0.21320463968459102,0.2633591676086144,0.17163238639537332,0.3518038063114213,cell_carpet,0.1988068328930163,0.2710443530737989,0.17989179573540168,0.3502570182977831
grass,square,-180.0,1.6757859056366518,0.423476026461101,-0.0817560548903832,-2.1063145809414467,6,-3.141592653589793,0.4557179261345518,0.9155567744451836,0.9931362220264168,0.5816878302729723,4.287332567929584,1.5736225475476202,grass,0.004315066905875745,0.389068579342429,0.36725786091438434,0.23935849283731095,grass,0.10156094989944602,0.33005646620811396,0.273574828324893,0.294807755567547
grass,square,-180.0,1.739138316514593,0.3909239228956434,-0.2976735754426249,-2.2745060124478824,7,-3.141592653589793,0.4874933607836267,0.8841571234066258,1.0178774034992613,0.5904209747712031,4.702241827300744,1.6723779295943535,rubber_carpet,0.003258695549674474,0.389859114201936,0.4283558499009939,0.17852634034739576,grass,0.05240982272456025,0.35995779020502494,0.3509653391129435,0.2366670479574714
grass,square,-180.0,1.6761194029850746,0.3636280137772677,-0.1920551090700343,-2.1971871412169923,8,-3.141592653589793,0.470824326051987,0.8401290878984777,0.98550255828524,0.6544065220085731,4.428989667049368,1.6099256115579517,grass,0.0036324429005596846,0.390702923044334,0.3873891864948442,0.218275447560262,grass,0.028021132812559964,0.3753303566246795,0.36917726280389385,0.22747124775886668
grass,square,-180.0,-0.3765212399540758,-1.6893685419058553,2.136119402985075,0.3979563719862224,9,-3.141592653589793,0.8379077127533258,0.4999794654917237,0.6374086810709936,1.0499590225012654,4.599965556831227,1.5981562461468946,rubber_carpet,0.003298912477410126,0.39081457158594746,0.41271703314283104,0.1931694827938114,rubber_carpet,0.015660022644985044,0.3830724641053135,0.39094714797336244,0.21032036527633904
