surface,motion_type,angle_deg,I_mean_wheel_joint_fl,I_mean_wheel_joint_fr,I_mean_wheel_joint_bl,I_mean_wheel_joint_br,number,target_angle,I_std_wheel_joint_fl,I_std_wheel_joint_fr,I_std_wheel_joint_bl,I_std_wheel_joint_br,I_total,I_std,cls_raw,linoleum_raw,grass_raw,rubber_carpet_raw,cell_carpet_raw,cls_memory,linoleum_memory,grass_memory,rubber_carpet_memory,cell_carpet_memory
cell_carpet,straight,-180.0,0.4812715269804822,-0.4306831228473019,0.4069316877152698,-0.4303243398392652,0,-3.141592653589793,0.2849585577168972,0.3120544261759483,0.2689620400077037,0.2967812606827399,1.7492106773823193,0.5058648596482037,linoleum,0.45171703209035236,0.17451003774763024,0.10976772336930815,0.26400520679270917,linoleum,0.45171703209035236,0.17451003774763024,0.10976772336930815,0.26400520679270917
cell_carpet,straight,-180.0,0.4698622273249139,-0.3957376578645235,0.4153989667049368,-0.4085103329506314,1,-3.141592653589793,0.2508973763478974,0.2447154104566577,0.2607553942963108,0.2593313576466773,1.6895091848450057,0.4882536961498657,linoleum,0.46286968640960274,0.17075254088871583,0.10754749774048601,0.2588302749611953,linoleum,0.4572933592499776,0.17263128931817306,0.1086576105548971,0.2614177408769523
cell_carpet,straight,-180.0,0.5182056749220928,-0.4220108249958996,0.349762178120387,-0.3818271280957848,2,-3.141592653589793,0.2220187242705132,0.1982161230225647,0.2013188411695812,0.2024168974034588,1.671805806134164,0.4877593784889051,linoleum,0.46597754364003935,0.1697139897864276,0.10694592171431304,0.25736254485922,linoleum,0.4616354514450085,0.17117263955230033,0.10780176613460507,0.25939014286808615
cell_carpet,straight,-180.0,0.5767590618336886,-0.4662128915860258,0.3747744792520912,-0.3891257995735607,3,-3.141592653589793,0.1734517208740884,0.155745390166061,0.1842495408952566,0.1629504151863803,1.8068722322453663,0.5290138345993857,linoleum,0.43997916524556446,0.17851061250414732,0.11219295107969245,0.2693172711705957,linoleum,0.4508073083452865,0.17484162602822384,0.10999735860714877,0.2643537070193409
cell_carpet,square,-180.0,1.36601607347876,0.3681974741676234,-0.4459242250287026,-1.5063145809414464,4,-3.141592653589793,0.2762549861934115,0.4701239965982695,0.4825198974924975,0.3356515808564523,3.686452353616533,1.218950036013675,grass,0.018769961198776566,0.36769863956101295,0.29061323630386404,0.32291816293634645,cell_carpet,0.23478863477203152,0.2712701327946184,0.2003052974555064,0.2936359349778437
cell_carpet,square,-180.0,1.3948335246842711,0.3756601607347876,-0.4350172215843857,-1.4707233065442022,5,-3.141592653589793,0.251315079442365,0.5852143133973815,0.5672479567384184,0.2889036709043697,3.676234213547647,1.2157816715071308,grass,0.019321696303558657,0.3671307154686916,0.2894154231168671,0.3241321651108826,grass,0.12705516553779508,0.319200424131655,0.24486036028618674,0.30888405004436315
cell_carpet,square,-180.0,1.3687715269804823,0.4158438576349024,-0.4668197474167623,-1.5671641791044777,6,-3.141592653589793,0.2284526975931654,0.5297978577956992,0.4412591455785702,0.2296096438002152,3.8185993111366248,1.2523098232770458,grass,0.012908527075055262,0.3743984918151796,0.30636824440477656,0.3063247367049886,grass,0.06998184630642518,0.34679945797341727,0.2756143023454817,0.3076043933746759
cell_carpet,square,-180.0,-0.314121699196326,-1.252353616532721,1.5322617680826636,0.3952927669345579,7,-3.141592653589793,0.5840088798583032,0.277439486239193,0.3707167305875483,0.5632591716469757,3.4940298507462684,1.174528269791284,grass,0.03211029374226931,0.35572872786209464,0.26845391739561925,0.34370706100001674,grass,0.051046070024347245,0.35126409291775595,0.27203410987055043,0.3256557271873463
cell_carpet,square,-180.0,-0.221699196326062,-1.2053960964408723,1.4699196326061998,0.3633754305396096,8,-3.141592653589793,0.5553180787826643,0.3074358524404474,0.3081579805217614,0.5596033879630234,3.260390355912744,1.1185684525981627,cell_carpet,0.058850338631577105,0.3372971215695655,0.24233479792409762,0.36151774187475966,grass,0.05494820432796217,0.3442806072436607,0.25718445389732403,0.343586734531053
cell_carpet,hourglass,-150.0,-0.0949796472184531,-1.156664231291097,1.1733639494833523,0.0825592318129632,9,-2.6179938779914944,0.7817835709273651,0.9502681496308462,1.184520999852041,0.9139794012572884,2.507567059805866,0.9540244028903032,linoleum,0.5385617745441794,0.13308054187959764,0.058273960030196206,0.2700837235460266,linoleum,0.5385617745441794,0.13308054187959764,0.058273960030196206,0.2700837235460266
cell_carpet,hourglass,-150.0,0.0122847301951779,-0.903329506314581,1.058897818599311,-0.0732491389207807,10,-2.6179938779914944,0.7737802359466271,1.0594585339936855,1.032959655560371,0.9579404515819014,2.047761194029851,0.8042693710275954,linoleum,0.6437471244034225,0.1018428610009157,0.04618095390921549,0.2082290606864463,linoleum,0.591154449473801,0.11746170144025667,0.05222745696970585,0.23915639211623646
cell_carpet,hourglass,-150.0,-0.1258323765786452,-0.9407577497129738,1.101377726750861,-0.0192881745120551,11,-2.6179938779914944,0.7534411908645569,0.978720701285707,1.2217397645927892,0.8534594698096962,2.187256027554535,0.8394847235553043,linoleum,0.6190439987047731,0.1088839246983189,0.048695095008220037,0.22337698158868802,linoleum,0.6050992240892871,0.11317281306928778,0.05046127598896294,0.23126668685246224
cell_carpet,hourglass,-150.0,-0.2266360505166474,-1.1742824339839264,1.4743972445464983,0.300918484500574,12,-2.6179938779914944,0.8151803635852545,0.7336565235717103,0.8740406131983445,0.8237971354066764,3.1762342135476462,1.10448464287142,cell_carpet,0.2835522410527044,0.21938107136105747,0.09641670358463832,0.40064998400159985,linoleum,0.4443257325709957,0.16627694221517264,0.07343898978680063,0.31595833542703106
cell_carpet,hourglass,-150.0,-0.2703788748564867,-1.1374282433983929,1.4072330654420206,0.3161882893226176,13,-2.6179938779914944,0.7408792509550648,0.6654020347338766,0.8342735948119907,0.8177681272962878,3.131228473019518,1.068055022467665,cell_carpet,0.30205706563759827,0.21251152180087998,0.09318653829508138,0.3922448742664404,linoleum,0.373191399104297,0.1893942320080263,0.08331276404094101,0.3541016048467357
cell_carpet,square,-90.0,-1.4956371986222734,-1.5260619977037886,1.9234213547646384,1.7687715269804822,4,-1.5707963267948966,0.8826783013848719,0.6225668670753343,0.7601573062041901,1.1290061032102023,6.713892078071183,1.939201539105993,cell_carpet,0.003641225549061032,0.22858258243117785,0.019171123509909745,0.7486050685098514,cell_carpet,0.003641225549061032,0.22858258243117785,0.019171123509909745,0.7486050685098514
cell_carpet,square,-90.0,-1.4893017430330864,-1.5479595031833835,1.9240162822252376,1.7168354034025677,5,-1.5707963267948966,0.8422559239591755,0.5313033144353994,0.6978238162363406,0.953809680304972,6.678112931844276,1.9298083158096493,cell_carpet,0.0038628279790550698,0.22411241370900725,0.018711728000688307,0.7533130303112494,cell_carpet,0.0037520267640580507,0.22634749807009255,0.018941425755299026,0.7509590494105505
cell_carpet,square,-90.0,-1.5390355912743974,-1.535820895522388,1.951090700344432,1.8621125143513204,6,-1.5707963267948966,0.9351845180756784,0.559901619652162,0.7951499190698031,1.1228487954533328,6.888059701492538,1.9887437692135428,cell_carpet,0.0029549271889394314,0.2519014575573736,0.02169561132888997,0.723448003924797,cell_carpet,0.003353476976498741,0.23912447781373308,0.0203185185420945,0.7372035266676737
cell_carpet,square,-90.0,-1.5791044776119405,-1.4227324913892077,1.8129735935706084,1.7911595866819745,7,-1.5707963267948966,0.5548834596231269,0.886842347655854,0.9514360317913696,0.6804085150343353,6.60597014925373,1.9080683450105356,cell_carpet,0.0044322873246935785,0.21541335765324532,0.017841133835211038,0.7623132211868501,cell_carpet,0.00389288215059616,0.2272689177334892,0.019079826188652768,0.749758373927262
cell_carpet,square,-90.0,-1.5285878300803672,-1.348220436280138,1.6846153846153846,1.7597014925373131,8,-1.5707963267948966,0.615663296335782,0.9180717356103644,0.9841945025843608,0.7590027118062749,6.321125143513203,1.826493993982577,cell_carpet,0.009539392982407836,0.18474896907867402,0.015035594514377167,0.7906760434245409,cell_carpet,0.006716137566501999,0.2060089434060816,0.017057710351514967,0.7702172086759014
cell_carpet,hourglass,-90.0,-1.4020665901262916,-1.4686567164179103,1.8006888633754303,1.5730195177956374,9,-1.5707963267948966,1.0817980606294857,0.7602703478610513,1.0181902889974532,1.32536731400264,6.24443168771527,1.8052114893232292,cell_carpet,0.012280013732918788,0.17734108530669698,0.014424785907855748,0.7959541150525284,cell_carpet,0.009498075649710393,0.19167501435638928,0.01574124812968536,0.7830856618642149
cell_carpet,hourglass,-90.0,-1.39345579793341,-1.40654420206659,1.8621125143513204,1.60654420206659,10,-1.5707963267948966,1.1982624953758554,0.8053084994102983,0.9601791680309282,1.3378879941443098,6.26865671641791,1.8126185010785043,cell_carpet,0.011322468952110948,0.1796486529499482,0.014612070732169875,0.794416807365771,cell_carpet,0.01041027230091067,0.18566183365316874,0.015176659430927617,0.788751234614993
cell_carpet,hourglass,-90.0,-1.4035591274397243,-1.5476463834672791,1.9437428243398396,1.7506314580941449,11,-1.5707963267948966,1.1155936571177067,0.7453543222677557,0.9901691996872308,1.2475935329574706,6.645579793340988,1.92093373701237,cell_carpet,0.00409736369514672,0.22013830969499765,0.018310129052268094,0.7574541975575876,cell_carpet,0.007253817998028695,0.2029000716740832,0.016743394241597855,0.7731027160862902
cell_carpet,hourglass,-90.0,-1.515614236509759,-1.3505166475315729,1.6895522388059705,1.716073478760046,12,-1.5707963267948966,0.7898494710397378,1.110416207888826,1.2377517258770412,0.92638537161664,6.271756601607349,1.8117866883713525,cell_carpet,0.01120642976930031,0.17994601726177187,0.014636403009335103,0.7942111499595927,cell_carpet,0.009230123883664502,0.19142304446792752,0.015689898625466478,0.7836569330229415
cell_carpet,hourglass,-90.0,-1.4425947187141217,-1.3073478760045925,1.6671641791044778,1.6219288174512057,13,-1.5707963267948966,0.8235358887801977,1.212480602471249,1.2595874499828588,0.9206079628270376,6.039035591274398,1.7442913261430009,cell_carpet,0.025212837788830406,0.15872375428895572,0.01301510815793043,0.8030482997642835,cell_carpet,0.017221480836247454,0.17507339937844163,0.014352503391698454,0.7933526163936124
cell_carpet,hourglass,-30.0,-1.610332950631458,-0.8719862227324914,1.02353616532721,2.1300803673938,9,-0.5235987755982988,0.3477916652316832,0.1136994969677332,0.1159002377609321,0.5032851380612219,5.635935706084959,1.7152007464282415,grass,0.002691381346433219,0.426152264872102,0.4100824534683242,0.1610739003131405,grass,0.002691381346433219,0.426152264872102,0.4100824534683242,0.1610739003131405
cell_carpet,hourglass,-30.0,-1.14247990815155,-0.113662456946039,0.2350172215843857,1.206659012629162,10,-0.5235987755982988,0.7802994584919961,0.656097469473173,0.7518466504459387,0.9546768098411352,2.6978185993111365,0.9696791321019764,linoleum,0.3825091578137047,0.19020304914439556,0.09301050546143787,0.3342772875804618,grass,0.19260026958006896,0.3081776570082488,0.25154647946488107,0.24767559394680116
cell_carpet,hourglass,-30.0,-1.402755453501722,-0.4312284730195178,0.5501722158438576,1.654190585533869,11,-0.5235987755982988,0.5695740065006424,0.374793215503878,0.5098280782680993,0.7636984063808359,4.038346727898967,1.3112871146183054,cell_carpet,0.025725043621871987,0.3600206909127848,0.2062076702373076,0.4080465952280356,grass,0.10916265660097046,0.3340991739605168,0.22887707485109432,0.3278610945874184
cell_carpet,hourglass,-30.0,-1.0499425947187142,-0.0169919632606199,0.0731343283582089,0.9498277841561424,12,-0.5235987755982988,0.983073780416672,0.7949720796532939,0.9829322071131584,1.2693766093270389,2.089896670493685,0.8184754597358528,linoleum,0.563957173334688,0.1303494201539354,0.06453301154734797,0.24116039496402858,linoleum,0.3365599149678292,0.2322242970572261,0.14670504319922115,0.28451074477572347
