surface,motion_type,angle_deg,I_mean_wheel_joint_fl,I_mean_wheel_joint_fr,I_mean_wheel_joint_bl,I_mean_wheel_joint_br,number,target_angle,I_std_wheel_joint_fl,I_std_wheel_joint_fr,I_std_wheel_joint_bl,I_std_wheel_joint_br,I_total,I_std,cls_raw,linoleum_raw,grass_raw,rubber_carpet_raw,cell_carpet_raw,cls_memory,linoleum_memory,grass_memory,rubber_carpet_memory,cell_carpet_memory
grass,hourglass,30.0,0.7242086271937018,2.629653928161391,-2.600295227160899,-1.1193209775299326,13,0.5235987755982988,0.2278427017257171,0.3387971861237534,0.312991060935489,0.3212355995795595,7.073478760045925,2.2671956762874945,rubber_carpet,0.00388082036900617,0.36860349585266927,0.5844246657409353,0.04309101803738931,rubber_carpet,0.0930057819578461,0.31457147701195093,0.35057207187570594,0.24185066915449707
grass,hourglass,30.0,-0.3669345579793341,1.3569077688480675,-1.3170302334481438,0.3761194029850746,14,0.5235987755982988,0.9336869031071424,1.1131473699010832,1.1949419046866103,1.0741864930549123,3.41699196326062,1.1330302033081148,cell_carpet,0.19059352153479603,0.25655036684402666,0.11453861137629714,0.4383175002448802,cell_carpet,0.14179965174632106,0.28556092192798876,0.23255534162600155,0.34008408469968865
grass,square,90.0,2.274880657441537,2.6058976373194755,-2.822587467520696,-3.085503655810019,6,1.5707963267948966,0.7221003632890529,0.5206922849569834,0.6710040190461996,0.9637481388049008,10.788869418091728,3.119256023032564,grass,0.003956668927780616,0.5907812686238554,0.3892575084475857,0.016004554000778357,grass,0.003956668927780616,0.5907812686238554,0.3892575084475857,0.016004554000778357
grass,square,90.0,2.2655568312284733,2.404822043628014,-2.695464982778416,-2.8362801377726754,7,1.5707963267948966,0.7663967806435789,0.6923744189110311,0.8771064969693508,1.0663730432243776,10.20212399540758,2.94620916648542,grass,0.00362828212405169,0.6740630034468175,0.2817848513649669,0.04052386306416404,grass,0.003792475525916153,0.6324221360353364,0.3355211799062763,0.028264208532471198
grass,square,90.0,2.2138346727898965,2.446326061997704,-2.5843857634902414,-2.571814006888634,8,1.5707963267948966,0.7869656248716944,0.6697701286673903,0.759350517498239,0.9943862811708646,9.816360505166475,2.835332933972538,grass,0.0034441750225547426,0.7002071832522404,0.22292381391588006,0.0734248278093248,grass,0.0036183252742354485,0.6663146596437884,0.2792224969110782,0.050844518170898
grass,square,90.0,2.251653818817998,2.4982778415614235,-2.5160461429118146,-3.1400142146410803,9,1.5707963267948966,0.5124222707188422,0.7992564340006322,0.9324772688327776,0.6994538460676828,10.405992017932316,3.016413281304117,grass,0.00373496715030295,0.6503454966215436,0.31667575403823633,0.029243782189917203,grass,0.003676646212269199,0.658330078132666,0.29794912547465724,0.040044150180407606
grass,square,90.0,2.225717566016073,2.423421354764639,-2.4194603903559124,-3.034098737083812,10,1.5707963267948966,0.5857231041642017,0.9690288265351498,0.891610305284517,0.7175421930905532,10.102698048220436,2.9282850786797967,grass,0.0035788506690674193,0.6832791382884829,0.2657289329978614,0.0474130780445884,grass,0.0036277484406683092,0.6708046082105744,0.2818390292362593,0.043728614112498
grass,hourglass,90.0,2.0870264064293917,2.4701875239188675,-2.4989667049368545,-2.299885189437428,11,1.5707963267948966,1.3055916304817334,0.9801056911930546,1.1004423914317292,1.8511401478479383,9.356065824722542,2.7066101107609337,grass,0.0032404834107669523,0.6938553246436369,0.16419109744381355,0.13871309450178274,grass,0.0034341159257176308,0.6823299664271056,0.22301506334003643,0.09122085430714037
grass,hourglass,90.0,1.9425947187141217,2.3558362035973976,-2.6558744737849214,-2.389131266743207,12,1.5707963267948966,1.2271312718220493,0.9565938107594862,1.172214515886195,1.625527273437201,9.343436662839649,2.704681891325345,grass,0.003234936389281653,0.6930611065974017,0.16274512523816156,0.14095883177515517,grass,0.003334526157499642,0.6876955365122537,0.192880094289099,0.11608984304114778
grass,hourglass,90.0,2.476846536548029,2.3907386146192118,-2.31044776119403,-3.1251435132032146,13,1.5707963267948966,0.946097819108501,1.369232924740701,1.505095087650283,1.2767777467416148,10.303176425564486,2.993015925191918,grass,0.00368022398742263,0.6630836043086806,0.29874747829205583,0.03448869341184097,grass,0.003507375072461136,0.6753895704104671,0.24581378629057743,0.07528926822649437
grass,hourglass,90.0,2.3523864195505984,2.257749712973593,-2.1350664261112025,-2.9578481220272264,14,1.5707963267948966,0.9115225043769652,1.566834059923933,1.5759039799593744,1.125990614197264,9.70305068066262,2.8213626164532584,grass,0.0033932067390150854,0.7026477934145599,0.2073476173783632,0.08661138246806184,grass,0.0034502909057381108,0.6890186819125135,0.22658070183447032,0.08095032534727811
grass,hourglass,150.0,1.5352632442184682,0.1968181072658684,0.1968181072658684,-1.9114318517303592,11,2.6179938779914944,0.8410524210385828,0.927236925129554,1.020958644026657,0.9372134304071138,3.8403313104805648,1.424547110280931,cell_carpet,0.045349570249480296,0.34156010347622784,0.18814862538838395,0.42494170088590794,cell_carpet,0.045349570249480296,0.34156010347622784,0.18814862538838395,0.42494170088590794
grass,hourglass,150.0,1.9138920780711823,0.2651358591657099,0.0850363566781477,-2.244469957902794,12,2.6179938779914944,0.8934063011838138,0.8309136886965194,0.9529263321935112,1.1338666370185673,4.508534251817834,1.7105613600709657,grass,0.006441771080421608,0.39473572340164675,0.25371076271938536,0.3451117427985462,cell_carpet,0.02589567066495095,0.36814791343893727,0.22092969405388466,0.3850267218422271
grass,hourglass,150.0,1.321699196326062,-0.1923459624952162,0.4149253731343283,-1.4861079219288174,13,2.6179938779914944,1.1888979400588198,0.9554093520918664,0.8453137475178337,1.4320455443753135,3.415078453884424,1.1780944498918609,cell_carpet,0.12854378656424043,0.2918227892337023,0.15057489713583846,0.42905852706621883,cell_carpet,0.0772197286145957,0.3299853513363198,0.18575229559486156,0.40704262445422296
grass,hourglass,150.0,1.572981247608113,-0.3177956371986222,0.3264446995790279,-1.5531572904707232,14,2.6179938779914944,1.2034108144798223,0.9324578989949546,1.0099205611122164,1.4694489935760549,3.7703788748564864,1.3030637110242334,cell_carpet,0.05481487951854788,0.3343748446704804,0.18190035085410633,0.4289099249568654,cell_carpet,0.06601730406657179,0.3321800980034001,0.18382632322448395,0.4179762747055442
