surface,motion_type,angle_deg,target_angle,I_total,I_total_avg,cls_raw,linoleum_raw,grass_raw,rubber_carpet_raw,cell_carpet_raw,cls_memory,linoleum_memory,grass_memory,rubber_carpet_memory,cell_carpet_memory
cell_carpet,straight,-180,-3.141592653589793,1.7876004592422503,1.7393800229621124,linoleum,0.6259396611081435,0.10942454862376966,0.07178782778470423,0.19284796248338268,linoleum,0.6245326765809425,0.10973543321638601,0.07196306137146,0.19376882883121158
cell_carpet,straight,-180,-3.141592653589793,2.1262916188289323,1.7895139686184462,linoleum,0.6108672268744255,0.11226345963891099,0.07315401632245457,0.20371529716420883,linoleum,0.617699951727684,0.1109994464276485,0.07255853884695729,0.1987420629977102
cell_carpet,straight,-180,-3.141592653589793,0.7359357060849598,1.6671769358336523,linoleum,0.6446454279008202,0.10619500728188913,0.07040561039229341,0.1787539544249971,linoleum,0.6311726898142522,0.10859722685476883,0.07148207461962537,0.1887480087113537
cell_carpet,straight,-180,-3.141592653589793,3.1986222732491383,1.841944125526215,linoleum,0.5932419881966208,0.1157588539011095,0.07493579083505826,0.2160633670672113,linoleum,0.6122073390054366,0.11217804037793916,0.07320893272734182,0.20240568788928248
cell_carpet,straight,-180,-3.141592653589793,1.7072330654420207,1.8238295700982268,linoleum,0.5995481483655857,0.11449018790489816,0.0742795481153376,0.21168211561417846,linoleum,0.6058777436855112,0.11333411414141867,0.0737442404213397,0.20704390175173049
cell_carpet,straight,-180,-3.141592653589793,1.8966704936854195,1.8405408853170049,linoleum,0.5937386864165438,0.11565827302273783,0.07488342580483333,0.21571961475588491,linoleum,0.5998082150510275,0.11449619358207824,0.07431383311308651,0.2113817582538077
cell_carpet,straight,-180,-3.141592653589793,1.7462686567164178,1.8469192499043243,linoleum,0.59146987335713,0.11611857741168032,0.07512351569673127,0.21728803353445844,linoleum,0.5956390442040788,0.11530738549687927,0.0747186744049089,0.21433489589413307
cell_carpet,straight,-180,-3.141592653589793,1.827784156142365,1.848705191988774,linoleum,0.5908295075553069,0.11624889566017566,0.0751916902918891,0.21772990649262836,linoleum,0.5932342758796929,0.11577814057852746,0.074955182348399,0.2160324011933807
cell_carpet,straight,-180,-3.141592653589793,1.8174512055109069,1.871539737211379,linoleum,0.5824453573626803,0.11797036419341742,0.0760998939078536,0.22348438453604882,linoleum,0.5878398166211866,0.1168742523859724,0.07552753812812628,0.2197583928647147
cell_carpet,straight,-180,-3.141592653589793,1.8059701492537312,1.8735808138793213,linoleum,0.5816781818220677,0.11812922825898575,0.07618436909159591,0.2240082208273507,linoleum,0.5847589992216271,0.11750174032247908,0.0758559536098611,0.2218833068460327
cell_carpet,straight,-180,-3.141592653589793,1.6176808266360505,1.817068503635668,linoleum,0.6018431481723627,0.11403318956300847,0.07404559396035737,0.2100780683042715,linoleum,0.5933010736969949,0.11576746494274377,0.07495077378510923,0.2159806875751521
cell_carpet,straight,-180,-3.141592653589793,1.4316877152698049,1.894374282433984,linoleum,0.5736967389142813,0.11979428844379884,0.0770756813139182,0.22943329132800178,linoleum,0.5834989063056382,0.11778087669327131,0.07601322754951371,0.22270698945157694
cell_carpet,straight,-180,-3.141592653589793,1.8495981630309988,1.7444827146319684,linoleum,0.624484423693561,0.10969107936132366,0.07191172323066036,0.19391277371445487,linoleum,0.6039916649995996,0.11373597802729749,0.07396247539008705,0.2083098815830159
cell_carpet,straight,-180,-3.141592653589793,1.809414466130884,1.7558362035973978,linoleum,0.6211826503558701,0.11030231273432413,0.07219973638195042,0.19631530052785537,linoleum,0.6125871576777349,0.11201914538081081,0.07308110588601874,0.20231259105543564
cell_carpet,straight,-180,-3.141592653589793,1.6946039035591274,1.7333843602500318,linoleum,0.627626880573581,0.10911785186934143,0.07164665318946693,0.19160861436761065,linoleum,0.6201070191256579,0.11056849862507612,0.07236387953774284,0.19696060271152316
cell_carpet,straight,-180,-3.141592653589793,1.738231917336395,1.732491389207807,linoleum,0.6278760747539595,0.10907277207378144,0.07162603445624253,0.19142511871601667,linoleum,0.6239915469398087,0.10982063534942878,0.07199495699699268,0.1941928607137699
cell_carpet,straight,-180,-3.141592653589793,0.3616532721010333,1.569587957647659,linoleum,0.6644730268855805,0.10343052401872238,0.0696559881679816,0.16244046092771533,linoleum,0.6442322869126946,0.10662557968407557,0.07082547258248714,0.1783166608207426
cell_carpet,straight,-180,-3.141592653589793,3.5109070034443173,1.7577497129735935,linoleum,0.6206174741739316,0.11040780475853063,0.07224995375407227,0.1967247673134654,linoleum,0.6324248805433131,0.1085166922213031,0.0715377131682797,0.187520714067104
cell_carpet,straight,-180,-3.141592653589793,1.9690011481056255,1.7758642684015815,linoleum,0.6151424020663273,0.11144188010311308,0.07274925520317983,0.20066646262737975,linoleum,0.6237836413048202,0.10997928616220809,0.07214348418572977,0.19409358834724189
cell_carpet,straight,-180,-3.141592653589793,1.9380022962112515,1.8114555427988264,linoleum,0.603724221608135,0.11366061184459524,0.07385590965628865,0.20875925689098104,linoleum,0.6137539314564777,0.11181994900340168,0.07299969692100923,0.2014264226191115
cell_carpet,straight,-180,-3.141592653589793,1.6946039035591274,1.8406684526087511,linoleum,0.5936935889168518,0.11566740074713187,0.07488817565844481,0.21575083467757142,linoleum,0.6037237601866647,0.11374367487526678,0.07394393628972702,0.20858862864834146
