surface,motion_type,angle_deg,I_mean_wheel_joint_fl,I_mean_wheel_joint_fr,I_mean_wheel_joint_bl,I_mean_wheel_joint_br,number,target_angle,I_std_wheel_joint_fl,I_std_wheel_joint_fr,I_std_wheel_joint_bl,I_std_wheel_joint_br,I_total,I_std,cls_raw,linoleum_raw,grass_raw,rubber_carpet_raw,cell_carpet_raw,cls_memory,linoleum_memory,grass_memory,rubber_carpet_memory,cell_carpet_memory
rubber_carpet,straight,-180.0,0.63206236026346,-0.5653876367152094,0.534848027071122,-0.5190283400809717,0,-3.141592653589793,0.4472374707100289,0.4360046722501755,0.4615166466485893,0.4869378302897021,2.251326364130763,0.6513876226791506,linoleum,0.3223490839915146,0.2206510797043515,0.13998997293206977,0.3170098633720641,linoleum,0.3223490839915146,0.2206510797043515,0.13998997293206977,0.3170098633720641
rubber_carpet,straight,-180.0,0.6113843736781678,-0.5349809656172578,0.5263399601184361,-0.5059278506254155,1,-3.141592653589793,0.4499632319952393,0.4383050962385391,0.4442572928304421,0.4781698014552516,2.178633150039277,0.6299864862298609,linoleum,0.3442304158817462,0.21254155960837726,0.13438209660121922,0.3088459279086573,linoleum,0.3332897499366304,0.2165963196563644,0.13718603476664448,0.3129278956403607
rubber_carpet,straight,-180.0,0.762675086107922,-0.6994718714121699,0.7270264064293915,-0.7547990815154993,2,-3.141592653589793,0.0871308698131173,0.0841047591122082,0.0767581103484424,0.0864671147461559,2.9439724454649827,0.85027630885193,cell_carpet,0.11870457111544835,0.3051882097498973,0.20766116790820777,0.3684460512264465,cell_carpet,0.2259971605260394,0.2608922647031309,0.17242360133742615,0.34068697343340365
rubber_carpet,straight,-180.0,0.6459586681974742,-0.555878300803674,0.5734787600459241,-0.5918714121699198,3,-3.141592653589793,0.4179231589033181,0.3825904907500334,0.4146712025532255,0.4240358211227951,2.3671871412169923,0.6841462224216665,cell_carpet,0.286324130720456,0.23429794525816597,0.14969452808603698,0.32968339593534113,cell_carpet,0.2561606456232477,0.24759510498064846,0.16105906471173156,0.3351851846843724
rubber_carpet,square,-180.0,2.4110338993292646,1.0620339597558766,-0.9677321892561483,-2.758849477309808,4,-3.141592653589793,0.4413512456471867,0.9085452726079464,0.9001330842888557,0.5481044691077341,7.199649525651097,2.2710268831022136,rubber_carpet,0.011936655371971798,0.18103597563072402,0.7899983847689304,0.017028984228373747,rubber_carpet,0.13404865049760975,0.21431554030568623,0.475528724740331,0.17610708445637308
rubber_carpet,square,-180.0,2.3364179104477616,1.000780711825488,-0.9384500574052816,-2.7369115958668195,5,-3.141592653589793,0.4755582896358848,0.9279059675523574,0.906959845774499,0.5929161927882929,7.012560275545351,2.2213506192084784,rubber_carpet,0.010649171614574742,0.20028536924903143,0.7710322694723571,0.018033189664036626,rubber_carpet,0.07234891105609226,0.20730045477735884,0.6232804971063441,0.09707013706020487
rubber_carpet,square,-180.0,-0.8469957902793726,-2.252244273139796,2.718571975288393,1.0892570116450713,6,-3.141592653589793,0.8480064816416056,0.4849333668543556,0.6257414270982721,1.0533060484274004,6.907069050352632,2.178806706376343,rubber_carpet,0.00999279641693777,0.21154235860115847,0.7594353251491958,0.019029519832707946,rubber_carpet,0.041170853736515016,0.20942140668925865,0.6913579111277699,0.05804982844645641
rubber_carpet,square,-180.0,-0.9986796785304248,-2.289368541905855,2.793214695752009,1.077703788748565,7,-3.141592653589793,0.9345643482327486,0.5142474926066654,0.6120801728489639,1.044064166613681,7.158966704936853,2.244781264595965,rubber_carpet,0.011642385472150775,0.18513305024685772,0.7860532719653639,0.01717129231562774,rubber_carpet,0.026406619604332895,0.19727722846805817,0.7387055915465669,0.037610560381042074
rubber_carpet,square,-180.0,-0.9313892078071182,-2.3077382319173365,2.7344431687715263,1.1193111366245694,8,-3.141592653589793,0.900930337879893,0.5181951513827354,0.6152638607947404,1.0435053928015552,7.09288174512055,2.2232661350127985,rubber_carpet,0.011181663899758573,0.19189737487812478,0.7794308921093575,0.017490069112759143,rubber_carpet,0.018794141752045735,0.19458730167309146,0.7590682418279622,0.02755031474690061
rubber_carpet,hourglass,-150.0,0.4691763852800775,-0.6785787660885855,0.8796422744576712,-0.8573085987068705,9,-2.6179938779914944,1.4379545309486406,1.9195755412349016,2.0659454668609447,1.6319261196419317,2.884706024533205,0.8525638806208009,linoleum,0.4036160849969687,0.17675473930522964,0.07694798706739442,0.34268118863040736,linoleum,0.4036160849969687,0.17675473930522964,0.07694798706739442,0.34268118863040736
rubber_carpet,hourglass,-150.0,1.0458422174840083,-0.0559947515171397,0.1682630802033786,-1.495670001640151,10,-2.6179938779914944,1.3456059942703624,1.797466759497656,1.907879798823942,1.482307870270167,2.7657700508446776,1.054162539260562,linoleum,0.45006241979557887,0.16128776933804648,0.07018851106163182,0.3184612998047428,linoleum,0.4268392523962738,0.16902125432163806,0.07356824906451312,0.3305712442175751
rubber_carpet,hourglass,-150.0,0.0824646000765401,-1.4780711825487949,1.7917642556448528,-0.092598545732874,11,-2.6179938779914944,1.3001406346200048,1.2709789090533552,1.412680007422911,1.4190448919434848,3.4448985840030617,1.3400810216130443,cell_carpet,0.1808939949706602,0.26049721253598423,0.11674471966381371,0.4418640728295419,cell_carpet,0.303866623683467,0.21475923342881115,0.09515648436416341,0.3862176585235585
rubber_carpet,hourglass,-150.0,0.1067738231917335,-1.401990049751244,1.7127592805204743,-0.1891771909682356,12,-2.6179938779914944,1.2679498356103718,1.2608190519365985,1.4597831687519434,1.4098813985486942,3.410700344431688,1.282350884075418,cell_carpet,0.19289349064990088,0.25535175794996473,0.11408927378407803,0.43766547761605634,cell_carpet,0.24838005716668393,0.23505549568938794,0.10462287907412071,0.4119415680698074
rubber_carpet,square,-90.0,-2.2551746760701987,-2.418719588868843,3.128259799901591,2.5118910939806463,4,-1.5707963267948966,1.5013267036078068,0.968313048733468,1.2103332720648958,1.768876166704665,10.31404515882128,2.988768450082277,grass,0.003686192846003909,0.6617848057544035,0.3006331191423906,0.03389588225720193,grass,0.003686192846003909,0.6617848057544035,0.3006331191423906,0.03389588225720193
rubber_carpet,square,-90.0,-2.328094144661309,-2.514902411021814,3.1576693455797926,2.5740298507462684,5,-1.5707963267948966,1.538791263369655,0.9889738083861536,1.2862150277651552,1.7827487031252605,10.574695752009184,3.062886098439692,grass,0.0038294905616329303,0.6262632147422998,0.34757776755873265,0.022329527137334663,grass,0.00375784170381842,0.6440240102483517,0.32410544335056163,0.028112704697268294
rubber_carpet,square,-90.0,-2.762801377726751,-2.250780711825488,2.866842709529277,3.138369690011481,6,-1.5707963267948966,1.0639696752475896,1.4941736230379763,1.9203534743866757,1.3864225290899534,11.018794489092995,3.189639688634461,grass,0.004103248928513327,0.5474615719406988,0.43692522152313895,0.011509957607648861,grass,0.0039305453161658736,0.5957427910945252,0.3805153324368503,0.01981133115245858
rubber_carpet,square,-90.0,-2.719471871412169,-2.2769230769230764,2.6879563719862225,3.0636394948335246,7,-1.5707963267948966,0.994633008699375,1.4886262016588103,1.7325696736987637,1.24769808204184,10.747990815154992,3.111715510925982,grass,0.003932024406661339,0.5979123849681566,0.38112325590012675,0.017032334725055356,grass,0.003931284861413606,0.596827588031341,0.38081929416848853,0.018421832938756967
rubber_carpet,square,-90.0,-2.5959357060849597,-2.2571756601607347,2.630998851894374,2.984179104477612,8,-1.5707963267948966,0.9649294626976656,1.4514071879205288,1.7226751842213743,1.2198020176728843,10.46828932261768,3.028531969193023,grass,0.0037694172201892195,0.6418730411555654,0.3278935647764008,0.026463976847844534,grass,0.0038503510408014127,0.6193503145934531,0.35435642947244467,0.022442904893300752
rubber_carpet,hourglass,-90.0,-1.9246268656716417,-2.1975774971297364,2.731194029850746,1.9717336394948333,9,-1.5707963267948966,2.1362732159965043,1.4843480892233023,1.8155538788586605,2.4763148702180016,8.825132032146957,2.568811652111603,grass,0.003001894110425085,0.6329005670011406,0.1106078255164285,0.2534897133720058,grass,0.003426122575613249,0.6261254407972969,0.23248212749443659,0.1379663091326533
rubber_carpet,hourglass,-90.0,-1.6212782242632988,-2.024676616915423,2.4590279372368924,1.6399540757749715,10,-1.5707963267948966,2.353406306659001,1.6291886194836338,1.933689239139916,2.585056152156304,7.744936854190586,2.266628762848188,cell_carpet,0.0025542557423237806,0.4063350307872052,0.04398558818508535,0.5471251252853856,grass,0.002990189158968515,0.516230235792251,0.13823385783976097,0.34254571720901944
rubber_carpet,hourglass,-90.0,-1.9815843857634905,-1.3978568694986608,1.4481285878300807,2.185380788365863,11,-1.5707963267948966,1.6985364432426453,2.3340400711690608,2.6260378826494435,2.10263009247533,7.012950631458095,2.0605426833754987,cell_carpet,0.0027150961673451483,0.27029255052302403,0.023834703286684356,0.7031576500229464,cell_carpet,0.002852642663156832,0.3932613931576376,0.08103428056322268,0.522851683615983
rubber_carpet,hourglass,-90.0,-2.023038652889399,-1.4102717183314202,1.4917412935323384,2.0976502104860315,12,-1.5707963267948966,1.6899295086646646,2.2689352833715626,2.649957996525338,2.0312200469106902,7.022701875239189,2.057578663784838,cell_carpet,0.0027019003584264926,0.2717890553272299,0.0240144609702064,0.7014945833441372,cell_carpet,0.002777271510791662,0.33252522424243375,0.05252437076671454,0.6121731334800601
