surface,angle_deg,target_angle,I_total_mean,I_total_std,cls_raw,linoleum_raw,grass_raw,rubber_carpet_raw,cell_carpet_raw,cls_memory,linoleum_memory,grass_memory,rubber_carpet_memory,cell_carpet_memory
linoleum,-35,-0.6108652381980153,2.4931687715269804,0.3685479249367622,linoleum,0.876410352215564,0.04766973814872317,0.020254622887438463,0.05566528674827451,linoleum,0.876410352215564,0.04766973814872317,0.020254622887438463,0.05566528674827451
linoleum,-30,-0.5235987755982988,2.299138920780712,0.5703656405694861,linoleum,0.8860085481138301,0.010164876525980578,0.032942647802174575,0.07088392755801474,linoleum,0.8860085481138301,0.010164876525980578,0.032942647802174575,0.07088392755801474
linoleum,-25,-0.4363323129985824,2.2772948444590235,0.235491722634605,linoleum,0.7790772428766295,0.02786290792715326,0.05095808832465923,0.1421017608715579,linoleum,0.7790772428766295,0.02786290792715326,0.05095808832465923,0.1421017608715579
linoleum,-20,-0.3490658503988659,1.9570034443168771,0.3524201956826996,linoleum,0.8332800129296991,0.004941174867957223,0.03889869322391648,0.1228801189784272,linoleum,0.8332800129296991,0.004941174867957223,0.03889869322391648,0.1228801189784272
linoleum,-15,-0.2617993877991494,1.9395331037122088,0.5430230479009984,linoleum,0.7765622598126597,0.01252918060829123,0.051301072715738784,0.15960748686331028,linoleum,0.7765622598126597,0.01252918060829123,0.051301072715738784,0.15960748686331028
linoleum,-10,-0.1745329251994329,1.4210267344595702,0.5641806660104275,linoleum,0.8263528366687156,0.002940481490964511,0.0075137973145147875,0.16319288452580508,linoleum,0.8263528366687156,0.002940481490964511,0.0075137973145147875,0.16319288452580508
linoleum,-5,-0.0872664625997164,1.3617626154939588,0.4055374804160208,linoleum,0.8119311166182336,0.003569407172140708,0.009442747282915324,0.17505672892671037,linoleum,0.8119311166182336,0.003569407172140708,0.009442747282915324,0.17505672892671037
linoleum,0,0.0,0.8169591602427424,0.3614648920615496,linoleum,0.9892104010364929,0.003552588831783559,0.0035397670489571756,0.0036972430827663496,linoleum,0.9892104010364929,0.003552588831783559,0.0035397670489571756,0.0036972430827663496
linoleum,5,0.0872664625997164,1.4411746933349447,0.3884936485015445,linoleum,0.980854430733218,0.0027875888180913687,0.002279399274465722,0.01407858117422491,linoleum,0.980854430733218,0.0027875888180913687,0.002279399274465722,0.01407858117422491
linoleum,10,0.1745329251994329,1.657924950148045,0.435970085018946,linoleum,0.8813989643045955,0.0025933095143354976,0.015941958551773022,0.10006576762929578,linoleum,0.8813989643045955,0.0025933095143354976,0.015941958551773022,0.10006576762929578
linoleum,15,0.2617993877991494,2.6185009020829915,1.302271779381969,cell_carpet,0.2847578065273055,0.05422819554477571,0.0651840794754376,0.5958299184524811,cell_carpet,0.2847578065273055,0.05422819554477571,0.0651840794754376,0.5958299184524811
linoleum,20,0.3490658503988659,2.1775098864651103,0.4481586360385671,linoleum,0.782793089894532,0.0409443423561806,0.04031494673787858,0.13594762101140895,linoleum,0.782793089894532,0.0409443423561806,0.04031494673787858,0.13594762101140895
linoleum,25,0.4363323129985824,2.3105927850625414,0.5041263643801006,linoleum,0.838946026300806,0.02561504024223736,0.0291773620925816,0.10626157136437507,linoleum,0.838946026300806,0.02561504024223736,0.0291773620925816,0.10626157136437507
linoleum,30,0.5235987755982988,2.59447700767418,0.3859108818352889,linoleum,0.8432981893665543,0.05140106264807378,0.022154134892265455,0.08314661309310659,linoleum,0.8432981893665543,0.05140106264807378,0.022154134892265455,0.08314661309310659
linoleum,35,0.6108652381980153,2.7242824339839267,0.8194698876498846,linoleum,0.9119342235316357,0.031965660155589,0.012162452713998491,0.04393766359877679,linoleum,0.9119342235316357,0.031965660155589,0.012162452713998491,0.04393766359877679
linoleum,40,0.6981317007977318,2.8655622983981197,0.7082546173811664,linoleum,0.9589193004806607,0.020662441025107562,0.006936341016246268,0.013481917477985527,linoleum,0.9589193004806607,0.020662441025107562,0.006936341016246268,0.013481917477985527
linoleum,45,0.7853981633974483,2.7621234486906125,0.4878552790067528,linoleum,0.9857022885649389,0.00822252948192803,0.0032218359520763103,0.0028533460010566284,linoleum,0.9857022885649389,0.00822252948192803,0.0032218359520763103,0.0028533460010566284
linoleum,50,0.8726646259971648,3.232204362801378,0.6347502198871269,linoleum,0.8829682511741611,0.05243715364709517,0.010625512926279362,0.05396908225246424,linoleum,0.8829682511741611,0.05243715364709517,0.010625512926279362,0.05396908225246424
linoleum,55,0.9599310885968813,3.7844295008474114,0.5422874788261848,linoleum,0.8553908498138382,0.05434302389716853,0.009295462670467637,0.08097066361852574,linoleum,0.8553908498138382,0.05434302389716853,0.009295462670467637,0.08097066361852574
linoleum,60,1.0471975511965976,3.819082724031664,0.4504658446325719,linoleum,0.8916924009282224,0.023183500821383686,0.004083599146895491,0.08104049910349842,linoleum,0.8916924009282224,0.023183500821383686,0.004083599146895491,0.08104049910349842
linoleum,65,1.1344640137963142,3.993712754906785,0.4399563556587025,linoleum,0.9072817250000984,0.018611508956348968,0.003105705126389896,0.07100106091716278,linoleum,0.9072817250000984,0.018611508956348968,0.003105705126389896,0.07100106091716278
linoleum,70,1.2217304763960306,4.177841561423651,0.403474800727634,linoleum,0.9389324309913955,0.013949503072685134,0.002070500375983003,0.045047565559936414,linoleum,0.9389324309913955,0.013949503072685134,0.002070500375983003,0.045047565559936414
linoleum,75,1.3089969389957472,3.752583237657865,0.8451710077152073,linoleum,0.9758012321480832,0.006907673349194787,0.0016274380187603801,0.015663656483961605,linoleum,0.9758012321480832,0.006907673349194787,0.0016274380187603801,0.015663656483961605
linoleum,80,1.3962634015954636,3.998679678530425,0.5660359017625638,linoleum,0.9527480261082749,0.008883163245172104,0.0016839231025676106,0.03668488754398551,linoleum,0.9527480261082749,0.008883163245172104,0.0016839231025676106,0.03668488754398551
linoleum,85,1.4835298641951802,3.930267689890628,0.5297257338332847,linoleum,0.9591557888992411,0.007850999835118045,0.0017119892353568765,0.03128122203028392,linoleum,0.9591557888992411,0.007850999835118045,0.0017119892353568765,0.03128122203028392
linoleum,90,1.5707963267948966,3.888231917336396,0.5658493272375413,linoleum,0.9879718225337519,0.008355264954662314,0.0018514562028724981,0.0018214563087133023,linoleum,0.9879718225337519,0.008355264954662314,0.0018514562028724981,0.0018214563087133023
linoleum,95,1.6580627893946132,3.8804761617016137,0.8234500208645231,linoleum,0.9873409249304688,0.009017796108168412,0.0018381556921993033,0.0018031232691634342,linoleum,0.9873409249304688,0.009017796108168412,0.0018381556921993033,0.0018031232691634342
linoleum,100,1.7453292519943295,3.723907932863157,0.7680048852970316,linoleum,0.972436064015316,0.009850517942339213,0.002039672555243865,0.0156737454871008,linoleum,0.972436064015316,0.009850517942339213,0.002039672555243865,0.0156737454871008
linoleum,105,1.832595714594046,3.966360505166475,0.5358108797858353,linoleum,0.9503498760316849,0.01503424197671113,0.0021197801120856623,0.03249610187951829,linoleum,0.9503498760316849,0.01503424197671113,0.0021197801120856623,0.03249610187951829
linoleum,110,1.9198621771937625,4.170630364660215,0.5051621015610779,linoleum,0.9413381317199384,0.01875932260359112,0.004377635257671645,0.03552491041879882,linoleum,0.9413381317199384,0.01875932260359112,0.004377635257671645,0.03552491041879882
linoleum,115,2.007128639793479,3.878989667049368,1.0555132985793574,linoleum,0.9477557817666181,0.017811596012824654,0.004478187516362061,0.029954434704195246,linoleum,0.9477557817666181,0.017811596012824654,0.004478187516362061,0.029954434704195246
linoleum,120,2.094395102393196,3.711882893226177,0.5093659019019363,linoleum,0.9428173368807532,0.03379558349513876,0.004220297841307074,0.019166781782800933,linoleum,0.9428173368807532,0.03379558349513876,0.004220297841307074,0.019166781782800933
