surface,motion_type,angle_deg,I_mean_wheel_joint_fl,I_mean_wheel_joint_fr,I_mean_wheel_joint_bl,I_mean_wheel_joint_br,number,target_angle,I_std_wheel_joint_fl,I_std_wheel_joint_fr,I_std_wheel_joint_bl,I_std_wheel_joint_br,I_total,I_std
rubber_carpet,hourglass,90.0,1.8019804822043628,2.2942164179104476,-2.3008323765786454,-1.791963260619977,10,1.5707963267948966,2.0178017360310108,1.6089657523122711,1.7597122472086772,2.609551192593676,8.188992537313432,2.3815626306294693
rubber_carpet,hourglass,150.0,1.5849215461155761,0.066437045541523,0.09588978185993116,-1.8934404898584003,10,2.6179938779914944,1.2955417565407412,1.2171191910579497,1.3231129387290936,1.2871641379856187,3.6406888633754306,1.4265761918596038
rubber_carpet,hourglass,-150.0,0.08246460007654019,-1.4780711825487949,1.7917642556448528,-0.09259854573287407,11,-2.6179938779914944,1.3001406346200048,1.2709789090533552,1.412680007422911,1.4190448919434848,3.4448985840030617,1.3400810216130443
rubber_carpet,hourglass,-90.0,-1.9815843857634903,-1.3978568694986608,1.4481285878300807,2.185380788365863,11,-1.5707963267948966,1.6985364432426453,2.3340400711690608,2.6260378826494435,2.10263009247533,7.012950631458095,2.0605426833754987
rubber_carpet,hourglass,-30.0,-0.40952162265595127,1.0109605817068499,-1.1969996172981245,0.01239954075774981,11,-0.5235987755982988,1.7692471065199387,1.3467984319044135,1.4922948553818947,2.0439778169682246,2.6298813624186756,0.9197267469875282
rubber_carpet,hourglass,30.0,1.2029697665518562,3.0165327210103325,-3.3577956371986217,-1.4969307309605815,11,0.5235987755982988,0.25223384465775955,0.23775565127848544,0.392266126656478,0.30426562801214635,9.074228855721392,2.826147066592485
rubber_carpet,hourglass,90.0,2.288771526980482,1.6207424416379637,-1.7257252200535784,-2.5555300420972062,11,1.5707963267948966,1.8049847154772858,2.2589460496356444,2.6673686823107716,1.9953486438095436,8.19076923076923,2.404134951751822
rubber_carpet,hourglass,150.0,0.3928325405937345,-0.9473839593242582,1.3508938822371657,-0.0679842545514188,11,2.6179938779914944,1.8060035768542013,1.2880899586357222,1.5060560919067458,2.0104529233365205,2.759094636706577,0.9572118349889668
rubber_carpet,hourglass,-150.0,0.10677382319173358,-1.401990049751244,1.7127592805204743,-0.18917719096823565,12,-2.6179938779914944,1.2679498356103718,1.2608190519365983,1.4597831687519434,1.4098813985486942,3.410700344431688,1.2823508840754179
rubber_carpet,hourglass,-90.0,-2.023038652889399,-1.4102717183314202,1.4917412935323384,2.0976502104860315,12,-1.5707963267948966,1.6899295086646646,2.2689352833715626,2.649957996525338,2.0312200469106902,7.022701875239189,2.057578663784838
rubber_carpet,hourglass,-30.0,-0.4509758897818601,1.0964408725602752,-1.0331419823957138,0.0069957902793725164,12,-0.5235987755982988,1.817922183803662,1.4040133596363722,1.4309677925595297,2.0171479430980446,2.5875545350172215,0.9012516465578504
rubber_carpet,hourglass,30.0,0.932277076157673,2.630248756218905,-2.774481438959051,-1.121653272101033,12,0.5235987755982988,1.0293469905631336,1.1461102472343168,1.2533136596483474,1.1071624169706997,7.458660543436663,2.3604645491427685
rubber_carpet,hourglass,90.0,2.10654420206659,1.660696517412935,-1.6053884424033673,-2.536303099885189,12,1.5707963267948966,1.527554114038937,2.1459096915396167,2.5658892787809062,1.979861528772649,7.908932261768082,2.3216727812091116
rubber_carpet,hourglass,150.0,0.4956448526597779,-0.7635055491771914,1.1111213164944507,-0.2803061615001912,12,2.6179938779914944,1.8523746471585438,1.2954255320074841,1.4539759786710402,1.9870221849182916,2.6505778798316113,0.8291636825050669
