surface,motion_type,angle_deg,I_mean_wheel_joint_fl,I_mean_wheel_joint_fr,I_mean_wheel_joint_bl,I_mean_wheel_joint_br,number,target_angle,I_std_wheel_joint_fl,I_std_wheel_joint_fr,I_std_wheel_joint_bl,I_std_wheel_joint_br,I_total,I_std
cell_carpet,square,-90.0,-1.2508840413318023,-0.8783696900114809,1.2094144661308839,1.3682663605051664,7,-1.5707963267948966,0.6696561303871794,1.0136122316975458,1.160143247016918,0.8182065551308911,4.706934557979333,1.3687961458179196
cell_carpet,square,0.0,-0.2925373134328358,0.5180762852404643,-0.4085214950886593,0.2927159076412808,7,0.0,0.5052011521341041,0.8651728394030134,0.9516431069470825,0.6637739464811905,1.5118510014032402,0.44853211616858385
cell_carpet,square,90.0,1.2772904707233068,0.9767393800229621,-1.0689322617680825,-1.5723765786452353,7,1.5707963267948966,0.684292161303372,1.0585896920509368,1.2496403696983678,0.9397108822335897,4.895338691159587,1.4332921072888514
cell_carpet,square,-180.0,-0.560987370838117,-1.3160734787600459,1.616257175660161,0.7277611940298506,8,-3.141592653589793,0.5934954939971133,0.23083884916142355,0.2574624537603069,0.6764735186323697,4.221079219288175,1.3082007381325393
cell_carpet,square,-90.0,-1.160390355912744,-0.7754305396096441,1.064385763490241,1.3017451205510906,8,-1.5707963267948966,0.7191430782990919,1.1043016240119858,1.210076557991585,0.9172620609184776,4.301951779563719,1.2555163666395184
cell_carpet,square,0.0,0.6742951907131013,1.5218777905345071,-1.5285112897053195,-0.9710167113152187,8,0.0,0.5540381987064048,0.1494043123547887,0.27326568464797923,0.6739268514752745,4.695700982268146,1.417391990352433
cell_carpet,square,90.0,1.2764867967853042,1.0304018369690011,-1.0889322617680828,-1.5065901262916193,8,1.5707963267948966,0.6866658613170586,1.106394863342892,1.2132559109029588,0.9014274697977058,4.902411021814007,1.4289747380930078
cell_carpet,hourglass,-150.0,0.3540549003235571,-0.5180670076192464,0.45277110948752736,-0.441707546185158,9,-2.6179938779914944,0.9162775520831595,1.2506895252712724,1.4263311382088977,1.0281171875984216,1.766600563615489,0.5125125092758697
cell_carpet,hourglass,-90.0,-0.7074167623421356,-0.9827784156142364,1.2154075774971296,0.7713432835820896,9,-1.5707963267948966,1.328640773199661,0.9196892978412736,1.1734352973730313,1.584952862415041,3.6769460390355913,1.0826651701713361
cell_carpet,hourglass,-30.0,-1.6008476846536548,-0.8960753922694221,1.0724665135859166,2.066546115575967,9,-0.5235987755982988,0.1856902976556683,0.06664701267636677,0.070464599599178,0.28306145270127375,5.635935706084961,1.701312428723137
cell_carpet,hourglass,30.0,-0.47648934813113913,0.2677382319173364,0.00045924225028708913,0.588212782242633,9,0.5235987755982988,0.8473300506889104,1.2100269846096268,1.3470046687118058,0.975283251780987,1.3328996045413954,0.4504203124759567
cell_carpet,hourglass,90.0,0.7878045669090445,1.0483990304885829,-1.1518305906365607,-0.6726623293787473,9,1.5707963267948966,1.376103600131549,1.0947403080342866,1.2331133578112854,1.7313974831828907,3.6606965174129353,1.0799584246121654
cell_carpet,hourglass,150.0,0.8804362801377726,-0.17761194029850744,0.26585533869115957,-0.8577497129735936,9,2.6179938779914944,0.9052122783223755,0.8803304287876766,0.9882821131424895,1.0362902161898462,2.181653272101033,0.7325870395663354
cell_carpet,hourglass,-150.0,0.4891389207807117,-0.22507462686567156,0.313800229621125,-0.6187141216991965,10,-2.6179938779914944,0.8824794814223921,1.2081315699730937,1.3159646768235636,1.0040978980729298,1.6467278989667047,0.5068780417299606
cell_carpet,hourglass,-90.0,-0.6805740528128588,-0.8935476463834673,1.292215843857635,0.8149483352468427,10,-1.5707963267948966,1.4162558050939547,0.9588956264921945,1.1275932426672985,1.5523309439958939,3.6812858783008036,1.0839030464961947
cell_carpet,hourglass,-30.0,-0.7224569460390357,0.33464982778415625,-0.24149253731343287,0.694121699196326,10,-0.5235987755982988,0.792067945059555,0.7817039028078768,0.8966208540977908,0.9732002797376454,1.992721010332951,0.625301967227105
cell_carpet,hourglass,30.0,-0.364179104477612,0.4501262916188289,-0.22907003444316879,0.4217221584385763,10,0.5235987755982988,0.8673564688972308,1.229853461715049,1.3988127408027906,1.0468124986739131,1.4650975889781859,0.4266764441982825
cell_carpet,hourglass,90.0,0.8471641791044776,1.1365097588978188,-1.1761882893226177,-0.9535935706084959,10,1.5707963267948966,1.3116236677974227,0.9988298249890015,1.0402816518588898,1.4844422883699848,4.11345579793341,1.1967684664769371
cell_carpet,hourglass,150.0,0.9194489092996556,-0.08211251435132036,0.19756601607347882,-0.9627554535017221,10,2.6179938779914944,0.8570100513611045,0.8222056310630351,0.9525622600873818,0.9775830416475305,2.161882893226177,0.7781940331969535
cell_carpet,hourglass,-150.0,0.3960734787600459,-0.3046842709529277,0.32693455797933396,-0.5537313432835821,11,-2.6179938779914944,0.9045573093250527,1.2168687388123094,1.3726581160108706,0.9749580252833582,1.5814236509758897,0.4685536284738649
cell_carpet,hourglass,-90.0,-0.7325602755453503,-1.0674397244546499,1.3698737083811712,0.94142365097589,11,-1.5707963267948966,1.3082480628950992,0.909574682881516,1.1538398747257967,1.5846238137205366,4.111297359357062,1.2074143644941282
cell_carpet,hourglass,-30.0,-0.9611021814006888,0.07673938002296216,0.02078071182548791,1.0864982778415613,11,-0.5235987755982988,0.795267124703646,0.8094815098276712,0.8926286160283426,0.9894851356024954,2.1451205510907,0.8362802111186106
