surface,motion_type,angle_deg,target_angle,I_total,I_total_avg
linoleum,straight,-180,-3.141592653589793,3.3501722158438576,1.0983543819364714
linoleum,straight,-180,-3.141592653589793,1.0516647531572905,1.1284602627886209
linoleum,straight,-180,-3.141592653589793,0.8197474167623421,1.1232300038270189
linoleum,straight,-180,-3.141592653589793,0.9437428243398394,1.1461921163413702
linoleum,straight,-180,-3.141592653589793,0.9747416762342135,1.1687715269804824
linoleum,straight,-180,-3.141592653589793,1.3318025258323765,1.2217119530552367
linoleum,straight,-180,-3.141592653589793,0.9311136624569459,1.2200535782625337
linoleum,straight,-180,-3.141592653589793,1.12743972445465,1.264446995790279
linoleum,straight,-180,-3.141592653589793,1.0838117106773824,1.290470723306544
linoleum,straight,-180,-3.141592653589793,0.9885189437428243,1.028064804184207
linoleum,straight,-180,-3.141592653589793,1.3582089552238807,1.062125271080495
linoleum,straight,-180,-3.141592653589793,0.9012629161882892,1.071182548794489
linoleum,straight,-180,-3.141592653589793,1.1894374282433984,1.0984819492282178
linoleum,straight,-180,-3.141592653589793,1.3834672789896671,1.1438959050899349
linoleum,straight,-180,-3.141592653589793,1.0309988518943742,1.1104732746523789
linoleum,straight,-180,-3.141592653589793,0.7807118254879448,1.093761959433601
linoleum,straight,-180,-3.141592653589793,0.9758897818599312,1.0769230769230769
linoleum,straight,-180,-3.141592653589793,0.9345579793340988,1.0603393289960454
linoleum,straight,-180,-3.141592653589793,0.9437428243398392,1.055364204617936
linoleum,straight,-180,-3.141592653589793,0.21010332950631458,0.9277969128715399
linoleum,straight,-180,-3.141592653589793,2.3249138920780714,1.0859803546370712
linoleum,straight,-180,-3.141592653589793,0.983926521239954,1.0631458094144661
linoleum,straight,-180,-3.141592653589793,0.8909299655568312,1.0084194412552623
linoleum,straight,-180,-3.141592653589793,0.9058553386911596,0.9945146064549051
linoleum,straight,-180,-3.141592653589793,0.8277841561423651,0.9997448654165072
linoleum,straight,-180,-3.141592653589793,1.1205510907003444,1.0158183441765531
linoleum,straight,-180,-3.141592653589793,0.9908151549942594,1.0220691414721266
linoleum,straight,-180,-3.141592653589793,0.8622273249138922,1.0130118637581325
linoleum,straight,-180,-3.141592653589793,0.981630309988519,1.0987370838117108
linoleum,straight,-180,-3.141592653589793,0.8541905855338691,0.9353233830845772
linoleum,straight,-180,-3.141592653589793,0.8208955223880599,0.9172088276565888
linoleum,straight,-180,-3.141592653589793,0.9311136624569459,0.9216736828677128
linoleum,straight,-180,-3.141592653589793,0.801377726750861,0.9100650593187906
linoleum,straight,-180,-3.141592653589793,0.8897818599311137,0.916953693073096
linoleum,straight,-180,-3.141592653589793,0.8507462686567164,0.886975379512693
linoleum,straight,-180,-3.141592653589793,0.9402985074626866,0.8813624186758515
linoleum,straight,-180,-3.141592653589793,0.9460390355912744,0.8906748309733383
linoleum,straight,-180,-3.141592653589793,0.8473019517795637,0.87574945783901
linoleum,straight,0,0.0,1.0390355912743974,0.7803291236127057
linoleum,straight,0,0.0,3.2181400688863375,1.0503890802398266
linoleum,straight,0,0.0,0.7933409873708381,1.0525577241995154
linoleum,straight,0,0.0,0.6199770378874857,1.0382701875239189
linoleum,straight,0,0.0,0.748564867967853,1.041842071692818
linoleum,straight,0,0.0,0.8381171067738232,1.0676106646255898
linoleum,straight,0,0.0,0.7049368541905855,1.0714376833779822
linoleum,straight,0,0.0,0.7439724454649828,1.064676616915423
linoleum,straight,0,0.0,0.8679678530424799,1.0637836458731984
linoleum,straight,0,0.0,0.878300803673938,1.0459242250287026
linoleum,straight,0,0.0,0.9242250287026406,0.791044776119403
linoleum,straight,0,0.0,0.7830080367393801,0.7898966704936855
linoleum,straight,0,0.0,0.7680826636050517,0.8063528511289705
linoleum,straight,0,0.0,0.8748564867967852,0.820385253221074
linoleum,straight,0,0.0,0.9219288174512056,0.8296976655185611
linoleum,straight,0,0.0,0.7876004592422503,0.8388825105243016
linoleum,straight,0,0.0,0.6039035591274398,0.8233193009312412
linoleum,straight,0,0.0,0.8277841561423651,0.8188544457201173
linoleum,straight,0,0.0,1.0068886337543055,0.8331419823957137
linoleum,straight,0,0.0,0.7841561423650977,0.8175787728026535
linoleum,straight,0,0.0,2.8897818599311136,1.0516647531572905
linoleum,straight,0,0.0,2.757749712973594,1.2727388697537954
linoleum,straight,0,0.0,1.409873708381171,1.3321852277076158
linoleum,straight,0,0.0,1.2652123995407578,1.3703278479397882
linoleum,straight,0,0.0,1.293915040183697,1.426585023599949
linoleum,straight,0,0.0,1.0287026406429391,1.4737849215461156
linoleum,straight,0,0.0,1.1653272101033296,1.5112897053195562
linoleum,straight,0,0.0,1.1458094144661308,1.5267253476208702
linoleum,straight,0,0.0,1.2215843857634903,1.575328485776247
linoleum,straight,0,0.0,1.0309988518943742,1.3687970404388317
linoleum,straight,0,0.0,0.8025258323765787,1.1515499425947187
linoleum,straight,0,0.0,0.8874856486796786,1.0935068248501085
linoleum,straight,0,0.0,0.9299655568312285,1.0562571756601609
linoleum,straight,0,0.0,0.9219288174512056,1.0149253731343282
linoleum,straight,0,0.0,1.0780711825487945,1.0204107666794233
linoleum,straight,0,0.0,0.7761194029850745,0.977165454777395
linoleum,straight,0,0.0,0.8025258323765786,0.9390228345452226
