surface,angle_deg,target_angle,I_total_mean,I_total_std,K_energy_mean,K_energy_std
grass,70,1.2217304763960306,10.25427806024821,0.8501653255579046,0.7986197866236925,0.06621225276930726
grass,75,1.3089969389957472,9.554206987042809,2.476054276342895,0.7440971173709352,0.19283911809524107
grass,80,1.3962634015954636,10.330217046634957,2.3962512809410317,0.804534037899919,0.18662393153746357
grass,85,1.4835298641951802,9.30335501977293,2.943040084317093,0.7245603597953996,0.22920872930818487
grass,90,1.5707963267948966,10.013834672789896,2.0871858435903827,0.7798936661051322,0.16255341460984288
grass,95,1.6580627893946132,10.027210103329505,2.270877167075601,0.780935366302921,0.17685959245137084
grass,100,1.7453292519943295,9.986404012327029,2.971381678345249,0.7777573218323233,0.23141601856271413
grass,105,1.832595714594046,9.494833524684271,2.3453121240319916,0.7394730159411427,0.18265670747912707
grass,110,1.9198621771937625,9.268082663605052,1.7459759085566116,0.7218132915580259,0.13597943213057717
grass,115,2.007128639793479,8.764893481311393,2.594384796372521,0.6826241029058717,0.20205489068321814
grass,120,2.0943951023931957,8.556891655084899,1.9722447654959632,0.6664245837293535,0.15360161725046442
grass,125,2.181661564992912,7.952081696779262,1.7679440257450854,0.619321004422061,0.1376903446841967
grass,130,2.2689280275926285,7.4437126110339,1.4405822452228265,0.5797283964979673,0.11219487891143516
grass,135,2.356194490192345,6.424952162265596,1.7236881220540496,0.5003856824194389,0.1342436232129323
grass,145,2.530727415391778,5.909299655568312,1.4001886540724482,0.46022582987292154,0.10904896059754274
grass,150,2.6179938779914944,8.3398392652124,0.6014034247520572,0.6495201919947352,0.046838272955767646
grass,155,2.705260340591211,4.3133610792192885,0.7955093967189819,0.3359315482258013,0.06195556049213255
grass,160,2.792526803190927,4.231856909783069,0.7013898573039563,0.32958387147843216,0.054625378294700676
grass,165,2.8797932657906435,3.695305523663732,0.8489653867959583,0.2877963803476427,0.06611879959470084
grass,170,2.9670597283903604,3.503635667814772,0.5043157310168275,0.2728688214809013,0.039276926091653216
grass,175,3.0543261909900767,3.210932516902666,0.6375435453734257,0.2500726259269989,0.04965292409450357
rubber_carpet,-180,-3.141592653589793,3.2546707024318966,0.5042008002064585,0.25347902666915084,0.03926797509396093
rubber_carpet,-175,-3.0543261909900767,3.214466130884041,0.44821255474804367,0.2503478295081029,0.03490751984019035
rubber_carpet,-170,-2.9670597283903604,4.4240528128587835,0.9293535005383384,0.344552399755357,0.07237955611669299
rubber_carpet,-165,-2.8797932657906435,4.340355912743973,1.086669787203488,0.3380339495906521,0.08463160336475763
rubber_carpet,-160,-2.792526803190927,5.194499530320426,1.5996602500708554,0.4045560381869491,0.12458413162545605
rubber_carpet,-155,-2.705260340591211,6.182444421250391,2.0253081881119335,0.48149878670174395,0.15773428256323477
rubber_carpet,-150,-2.6179938779914944,6.764121699196326,2.347982789579536,0.526800755389122,0.18286470323828163
rubber_carpet,-145,-2.530727415391778,8.552949538024164,2.1394036785942934,0.6661175652666796,0.16662022418958675
rubber_carpet,-140,-2.443460952792061,9.038826844796993,2.0547756872528464,0.7039584770091117,0.1600292591318416
rubber_carpet,-135,-2.356194490192345,9.137389973210869,1.916560453112058,0.7116347331161114,0.14926483279688915
rubber_carpet,-130,-2.2689280275926285,9.610275545350174,2.168243360790401,0.7484638275194839,0.16886630535750785
rubber_carpet,-125,-2.181661564992912,10.337925755836203,2.442207119976416,0.8051344046601405,0.19020304672713514
rubber_carpet,-120,-2.0943951023931957,11.525675816720593,2.57392113642752,0.8976383034829123,0.20046114769684728
rubber_carpet,-115,-2.007128639793479,11.9237416158076,2.709655903617247,0.9286403127576014,0.21103239124744916
rubber_carpet,-110,-1.9198621771937625,12.539505270848554,2.571071501066921,0.9765969837109467,0.20023921347873228
rubber_carpet,-105,-1.832595714594046,12.52036520693237,2.6359364763082986,0.9751063245274433,0.20529100282774915
rubber_carpet,-100,-1.7453292519943295,12.594144661308839,2.3604865724411126,0.980852387952402,0.18383851810289045
rubber_carpet,-95,-1.6580627893946132,12.292422502870263,2.4024653322345886,0.9573537774821078,0.18710789191858165
rubber_carpet,-90,-1.5707963267948966,12.624167623421354,2.4211988874708466,0.9831906248770526,0.18856689154757367
rubber_carpet,-85,-1.4835298641951802,12.606721636572383,2.2450089152328645,0.981831903159843,0.1748449310929022
rubber_carpet,-80,-1.3962634015954636,12.101853370510087,2.3077770472659864,0.9425119447437763,0.17973341489610486
rubber_carpet,-75,-1.3089969389957472,12.505066640043928,2.3292867272440447,0.9739148473554462,0.18140862361713742
rubber_carpet,-70,-1.2217304763960306,12.465034965034965,2.526850120683909,0.9707971156569289,0.1967951807386223
rubber_carpet,-65,-1.1344640137963142,11.706205813040063,2.7817656596236597,0.9116982720436188,0.2166484158585405
rubber_carpet,-60,-1.0471975511965976,11.477557268602045,2.5961985984352176,0.8938907530063899,0.20219615252610723
rubber_carpet,-55,-0.9599310885968813,10.905144606637144,2.6616483340039356,0.8493103276197154,0.20729348395669284
rubber_carpet,-50,-0.8726646259971648,9.771412169919632,2.220880340087455,0.7610134088722456,0.17296575857378937
rubber_carpet,-45,-0.7853981633974483,9.159221375639287,1.94508573690528,0.7133349981027483,0.1514864281078879
rubber_carpet,-40,-0.6981317007977318,8.106084959816304,2.6258504087255274,0.6313150280230766,0.20450548354560183
rubber_carpet,-35,-0.6108652381980153,8.437584803256444,2.169396812613942,0.6571327728392871,0.16895613805404536
rubber_carpet,-30,-0.5235987755982988,7.680443934175277,2.0768293456395317,0.5981654154342116,0.16174683377254917
rubber_carpet,-25,-0.4363323129985824,6.649281067191515,1.9125819358694096,0.5178567809339187,0.14895497942908179
rubber_carpet,-20,-0.3490658503988659,5.104790731656403,1.6524414589800238,0.3975693716243305,0.12869481767757196
rubber_carpet,-15,-0.2617993877991494,4.323191733639495,1.2623072348603503,0.33669717551709466,0.09831053230999616
rubber_carpet,-10,-0.1745329251994329,4.617049368541906,0.8619698880240276,0.3595832841543541,0.06713161121682455
rubber_carpet,-5,-0.0872664625997164,3.184584072643774,0.9404854962329604,0.2480205664052784,0.07324653397452965
rubber_carpet,0,0.0,4.36670493685419,1.2550327395942842,0.34008605427213323,0.0977439828344458
rubber_carpet,5,0.0872664625997164,3.2639494833524685,0.7038543374622024,0.25420167315829195,0.054817316001729156
rubber_carpet,10,0.1745329251994329,3.934175277458859,0.990329674291939,0.30639994372732554,0.07712847930622577
rubber_carpet,15,0.2617993877991494,4.433218522770762,1.2047159006317691,0.3452662400911808,0.09382522590590102
rubber_carpet,20,0.3490658503988659,5.772974591923327,1.8498963321545179,0.44960861307814076,0.1440729230649936
rubber_carpet,25,0.4363323129985824,6.3152593674981725,2.041257962393217,0.4918426298674591,0.15897647682190164
rubber_carpet,30,0.5235987755982988,6.9902684380296325,2.17665204993509,0.5444134297530867,0.16952118768964877
rubber_carpet,35,0.6108652381980153,8.830424799081516,2.355508631377051,0.6877277880904609,0.18345082798886694
rubber_carpet,40,0.6981317007977318,9.1765087605451,2.0675649806546215,0.7146813676436995,0.16102531001983034
rubber_carpet,45,0.7853981633974483,9.411538461538461,2.1918618634517943,0.7329858614905345,0.17070575260527995
rubber_carpet,50,0.8726646259971648,9.933180252583238,2.2664711805076405,0.7736121692043021,0.17651644708003433
rubber_carpet,55,0.9599310885968813,11.388691159586681,2.8699271655565877,0.8869697164787137,0.2235145767567435
rubber_carpet,60,1.0471975511965976,10.510846576832437,3.589989287234291,0.8186017583202833,0.2795941812487767
rubber_carpet,65,1.1344640137963142,12.372299342448597,2.818802572992805,0.9635747151439719,0.21953291066922156
rubber_carpet,70,1.2217304763960306,12.702695314635614,2.6972386472870866,0.9893064886787861,0.2100653152092747
rubber_carpet,75,1.3089969389957472,12.815572487214279,2.6200429819872944,0.9980975457331993,0.2040531917435588
rubber_carpet,80,1.3962634015954636,13.110948752739796,2.7676310137260467,1.0211019277834734,0.21554758673878868
rubber_carpet,85,1.4835298641951802,12.889938419789166,2.3936683005718455,1.003889285030309,0.18642276484204406
rubber_carpet,90,1.5707963267948966,12.999081515499427,2.5763681591329206,1.012389526129239,0.2006517257891683
rubber_carpet,95,1.6580627893946132,13.047187141216991,2.7422160958753055,1.0161360701882394,0.21356823176598955
rubber_carpet,100,1.7453292519943295,13.008725602755453,2.747689562451714,1.0131406232675588,0.21399451420963506
rubber_carpet,105,1.832595714594046,13.280242145913787,2.60786010283411,1.034286771488613,0.2031043693796036
rubber_carpet,110,1.9198621771937625,12.83853459972863,2.4492025829411426,0.9998858722530087,0.1907478647150423
rubber_carpet,115,2.007128639793479,12.394546498277842,2.90418902924153,0.9653073596789599,0.22618294620261134
rubber_carpet,120,2.0943951023931957,12.439724454649829,2.9187966484236623,0.9688258921066846,0.2273206112479488
rubber_carpet,125,2.181661564992912,11.658347936431204,2.926390374601399,0.9079710230865425,0.2279120229440342
rubber_carpet,130,2.2689280275926285,10.299812128170338,2.348769156742577,0.8021660535958207,0.18292594678680502
rubber_carpet,135,2.356194490192345,9.437313432835822,2.2521940622024523,0.7349932580090204,0.17540452197838413
rubber_carpet,140,2.443460952792061,9.245016177852,2.141639583262241,0.7200168362813084,0.16679436006715273
rubber_carpet,145,2.530727415391778,8.867341613610272,2.2933583700927835,0.6906029294088996,0.17861046496049718
rubber_carpet,150,2.6179938779914944,7.62692609825367,2.2568738996656537,0.5939973596770772,0.17576899530106352
rubber_carpet,155,2.705260340591211,6.825644504748983,2.1438946352692745,0.5315922511486747,0.16696998717050426
rubber_carpet,160,2.792526803190927,6.478760045924226,2.014377654545518,0.504576327564192,0.1568829949022989
rubber_carpet,165,2.8797932657906435,4.935596741566891,1.349686863839034,0.384392269592437,0.10511579936441069
rubber_carpet,170,2.9670597283903604,3.9230195177956375,0.9016688742720411,0.3055311150931182,0.07022343257570413
rubber_carpet,175,3.0543261909900767,3.199004975124378,0.553552949129354,0.24914368965143135,0.04311160039948241
cell_carpet,-180,-3.141592653589793,1.7720190257503692,0.49307539896727764,0.1380077122858543,0.03840151082299671
cell_carpet,-175,-3.0543261909900767,1.9312667432070418,0.3829697220255892,0.15041018249276028,0.029826302338441527
cell_carpet,-170,-2.9670597283903604,2.379951205510907,0.507836673392272,0.18535445525785882,0.03955114278756016
cell_carpet,-165,-2.8797932657906435,2.969307309605817,0.691959918354304,0.23125446336493904,0.0538909593733882
cell_carpet,-160,-2.792526803190927,3.434519709146575,0.829748512673026,0.26748595865627534,0.06462215830786808
cell_carpet,-155,-2.705260340591211,3.8851128970531956,0.818959290730844,0.30257888606333305,0.06378187622514364
cell_carpet,-150,-2.6179938779914944,4.462614810562572,0.9881999268099807,0.3475556706045617,0.07696261112227265
cell_carpet,-145,-2.530727415391778,4.69345579793341,0.8691097024558438,0.3655339406490195,0.06768767153082898
cell_carpet,-140,-2.443460952792061,4.809261385380789,0.6939449371060228,0.37455306739725774,0.054045555849378694
cell_carpet,-135,-2.356194490192345,5.0421928817451205,0.6856778623183746,0.39269414966862315,0.053401702672770626
cell_carpet,-130,-2.2689280275926285,5.362873134328359,0.712182726888965,0.4176692472218348,0.055465944461757406
cell_carpet,-125,-2.181661564992912,6.014159969383851,1.0343767839156377,0.4683925209800507,0.08055893955729261
cell_carpet,-120,-2.0943951023931957,6.5171202809482,1.0182171904612103,0.5075638848090499,0.07930040424152726
cell_carpet,-115,-2.007128639793479,6.82334481438959,1.4996141173685482,0.5314131475381302,0.11679237674209875
cell_carpet,-110,-1.9198621771937625,6.6780281285878305,1.4805949238777674,0.520095648643912,0.11531113114312827
cell_carpet,-105,-1.832595714594046,6.702755453501723,1.2124859657255627,0.5220214527649317,0.09443037116242702
cell_carpet,-100,-1.7453292519943295,6.675294854399332,1.4222106541495416,0.5198827768223779,0.11076406963781478
cell_carpet,-95,-1.6580627893946132,6.137645107794361,2.1188764022461903,0.47800974359769177,0.16502152665468775
cell_carpet,-90,-1.5707963267948966,7.073478760045925,0.8839712498501124,0.5508939844272528,0.06884511291667544
cell_carpet,-85,-1.4835298641951802,6.975315729047073,0.7473502813459543,0.543248888555068,0.05820485057211481
cell_carpet,-80,-1.3962634015954636,7.058553386911597,0.728692429359393,0.5497315721893767,0.056751746834843665
cell_carpet,-75,-1.3089969389957472,6.868643209292902,1.3337150161986329,0.5349410599137775,0.10387188599677827
cell_carpet,-70,-1.2217304763960306,6.751779563719862,1.1992416629327904,0.5258395298847245,0.09339888340598054
cell_carpet,-65,-1.1344640137963142,6.451435132032147,1.2059945139300634,0.502448219005619,0.09392480638084608
cell_carpet,-60,-1.0471975511965976,6.477994642173746,0.9304215149960263,0.5045167166801984,0.07246273481277458
cell_carpet,-55,-0.9599310885968813,5.845847684653654,0.9857854338124198,0.45528408758984856,0.07677456649629433
cell_carpet,-50,-0.8726646259971648,5.6279372368924605,0.7932295948699846,0.43831286891685833,0.06177800583099565
cell_carpet,-45,-0.7853981633974483,5.167121125143513,0.603861645087552,0.40242376364046056,0.04702972313765981
cell_carpet,-40,-0.6981317007977318,4.900330080367394,0.6763111028522082,0.38164564488842634,0.05267220427197887
cell_carpet,-35,-0.6108652381980153,4.783438576349024,0.702990724816395,0.37254194519852213,0.05475005644987501
cell_carpet,-30,-0.5235987755982988,4.429176234213547,0.9034135935744283,0.3449514201100894,0.07035931414131061
cell_carpet,-25,-0.4363323129985824,3.9383610792192885,0.8117636388604854,0.3067259407491658,0.06322146720097242
cell_carpet,-20,-0.3490658503988659,3.50091173093807,0.7692108232829113,0.2726566768643357,0.059907384990880934
cell_carpet,-15,-0.2617993877991494,2.8808266360505166,0.7612273269068481,0.2243634451752739,0.059285617360346425
cell_carpet,-10,-0.1745329251994329,2.8563337160352087,1.5847754217657803,0.22245589688747733,0.12342487708456237
cell_carpet,-5,-0.0872664625997164,1.8819477274262173,0.6148566881148084,0.14656913765001695,0.04788603489990721
cell_carpet,0,0.0,1.5951779563719863,0.46430309719870466,0.1242350433311516,0.036160677351924034
cell_carpet,5,0.0872664625997164,2.117412935323383,0.5176027592914054,0.16490754948001426,0.04031174137783531
cell_carpet,10,0.1745329251994329,2.440030616150019,0.7508251488563427,0.19003353708333484,0.05847547888289274
cell_carpet,15,0.2617993877991494,2.8619813022798097,0.6120925006844855,0.2228957400529447,0.04767075550502223
cell_carpet,20,0.3490658503988659,3.4405704272161457,1.1625541194082099,0.2679571983813198,0.09054159808475154
cell_carpet,25,0.4363323129985824,4.050434639986879,0.9307615265832982,0.31545441121393136,0.07248921546598898
cell_carpet,30,0.5235987755982988,4.518484500574052,0.8378691152179097,0.35190689256807267,0.0652546039889338
cell_carpet,35,0.6108652381980153,4.919058553386911,0.8457742266681837,0.3831042487061458,0.06587026687446922
cell_carpet,40,0.6981317007977318,5.048292192881745,0.7760636339302165,0.3931691739004475,0.060441092985219345
cell_carpet,45,0.7853981633974483,5.348686432092929,0.7261092761746659,0.4165643638701658,0.056550566680269976
cell_carpet,50,0.8726646259971648,5.931653947457284,0.8970547472123906,0.46196681833779474,0.06986407688570026
cell_carpet,55,0.9599310885968813,6.499961729812477,0.9090237563463047,0.506227549050816,0.07079624270609852
