surface,motion_type,angle_deg,I_mean_wheel_joint_fl,I_mean_wheel_joint_fr,I_mean_wheel_joint_bl,I_mean_wheel_joint_br,number,target_angle,I_std_wheel_joint_fl,I_std_wheel_joint_fr,I_std_wheel_joint_bl,I_std_wheel_joint_br,I_total,I_std
grass,hourglass,90.0,1.4195484117872177,1.926551856104095,-2.192254114045159,-1.6581094527363185,12,1.5707963267948966,1.5484822061126486,1.2079919636674512,1.3687877755947118,2.063182583271666,7.19646383467279,2.099083485461794
grass,hourglass,150.0,1.4703865288939917,-0.11951014159969381,0.5133562954458476,-1.723260619977038,12,2.6179938779914944,1.0490903320849074,0.9920419234913443,1.1129213412264907,1.230447572894678,3.826513585916571,1.342201275034872
grass,hourglass,-150.0,0.23095292766934536,-1.2561959433601224,1.5852583237657862,-0.5549330271718332,13,-2.6179938779914944,0.9067234468565544,1.0241276251660896,1.0938782504709708,1.0919058468164484,3.627340221967087,1.2182440455061374
grass,hourglass,-90.0,-1.7570455415231538,-1.4069957902793724,1.4234366628396478,2.0512667432070417,13,-1.5707963267948966,1.2445209167044975,1.7990996059832496,2.097976126634643,1.5227660823098639,6.6387447378492155,1.938778450696911
grass,hourglass,-30.0,-0.6309223115193264,0.8413930348258707,-0.8084194412552622,0.49818599311136624,13,-0.5235987755982988,1.5746995446632237,1.1721704246666846,1.1437620564099344,1.866413185391691,2.7789207807118257,0.8175671896224522
grass,hourglass,30.0,0.6603903559127438,2.611825487944891,-2.52576677054289,-1.017812038707561,13,0.5235987755982988,0.1411440371776245,0.16359201449114455,0.1391211183772089,0.2886654424772966,6.815794653108085,2.210186829375225
grass,hourglass,90.0,2.042617680826636,1.7117948717948717,-1.6081132797550708,-2.6132721010332944,13,1.5707963267948966,1.2027495817597145,1.8476813959526093,1.9668547213856495,1.5984535050170021,7.975797933409872,2.3425934461710627
grass,hourglass,150.0,0.758714121699196,-0.5658323765786453,0.8793111366245694,-0.7823038652889399,13,2.6179938779914944,1.4768739001373878,0.9739471144393064,1.0540212544882552,1.7411995574951884,2.9861615001913506,0.8679462155039611
grass,hourglass,-150.0,0.2756831228473017,-1.1955453501722155,1.6544355147340222,-0.4420359739762722,14,-2.6179938779914944,1.1172779122298935,0.9228885019163916,1.2187446212226212,1.1491894718974807,3.567699961729812,1.2133271094125169
grass,hourglass,-90.0,-1.8071029468044395,-1.4028013777267507,1.600214313050134,2.27044776119403,14,-1.5707963267948966,1.030978459271679,1.6979188469703594,1.8172016128724795,1.3480598906848293,7.080566398775353,2.0688113695833024
grass,hourglass,-30.0,-0.5677765021048604,0.8163796402602375,-0.8246613088404133,0.493991580558745,14,-0.5235987755982988,1.435588988537866,1.1070431347353256,1.0831482743841514,1.8272887586290207,2.702809031764256,0.7981762750235558
grass,hourglass,30.0,-0.7458553386911597,0.9613930348258706,-0.8920015308075011,0.8497206276310753,14,0.5235987755982988,0.974454931044779,1.0743771372324327,1.1596138681044048,1.1944806395578902,3.4489705319556063,0.9984595052002074
grass,hourglass,90.0,1.8575692963752664,1.5399376742660327,-1.36253895358373,-2.4113170411677873,14,1.5707963267948966,1.2422423481389984,1.9629614569754474,2.0492372986317666,1.4641304889150062,7.171362965392817,2.1179805127787823
grass,hourglass,150.0,0.9039877535399922,-0.7122694221201682,0.7825334864140833,-0.8140681209337923,14,2.6179938779914944,1.535721968607718,1.010695953197848,1.1454879309068293,1.7398297179509015,3.212858783008036,0.9297262046662965
