surface,angle_deg,target_angle,I_mean_wheel_joint_fl,I_mean_wheel_joint_fr,I_mean_wheel_joint_bl,I_mean_wheel_joint_br,I_std_wheel_joint_fl,I_std_wheel_joint_fr,I_std_wheel_joint_bl,I_std_wheel_joint_br,I_total,I_std
rubber_carpet,-145.0,-2.530727415391778,-1.2337761740746815,-2.690394182931496,3.2493576075665627,1.232245366573725,0.4697809834034296,0.7420643144221071,0.9251132512661574,0.6675230797339932,8.405773331146465,2.6305573067253167
rubber_carpet,-140.0,-2.443460952792061,-1.3959398810145078,-2.830602233587308,3.281233691681453,1.296419997912535,0.4798145328930399,0.8118003917926221,0.9676748714032299,0.7581124173037983,8.804195804195803,2.731137532975709
rubber_carpet,-135.0,-2.356194490192345,-1.4319610737521185,-2.825651959980318,3.262150784538844,1.4150128478486685,0.4825095946043123,0.7575901169399193,0.9415583600710485,0.7052279920879658,8.93477666611995,2.746798435762271
rubber_carpet,-130.0,-2.2689280275926285,-1.6678530424799083,-2.640872560275545,3.338518943742824,1.6328358208955223,0.6794438366310437,0.8201012338512804,1.0799043519132774,0.9779887782171367,9.2800803673938,2.796309106370434
rubber_carpet,-125.0,-2.181661564992912,-1.9107666794233957,-2.823574435514734,3.301696644980227,1.9557979334098736,0.8594791017854287,0.8945256829302063,1.10099393183352,1.1269878088601626,9.991835693328232,2.959815636224134
rubber_carpet,-120.0,-2.0943951023931957,-2.4887276902202276,-2.828306022335873,3.6421041644922245,2.333681244129005,0.8999017042371062,0.8655920036010915,0.9898716463558959,1.0737486958478404,11.292819121177331,3.306336488068237
rubber_carpet,-115.0,-2.007128639793479,-2.5727838540093053,-3.009789111124539,3.595383406852378,2.4958607770862287,0.9817096741312927,0.8341905768273331,1.0515521032410073,1.0760908408118188,11.67381714907245,3.4043826416131906
rubber_carpet,-110.0,-1.9198621771937625,-2.678947917753888,-3.145600667988728,3.7189228681765996,2.825592318129632,0.7916269103473624,0.9485597075838134,0.9748952559506735,0.8531180757482536,12.369063772048847,3.5942702912518647
rubber_carpet,-105.0,-1.832595714594046,-2.686840522661418,-3.0624350773604507,3.622327920835384,2.9827784156142365,0.7641914638280365,0.8323441520419242,1.0022510669445077,0.8854115106795113,12.354381936471489,3.5792334224722544
rubber_carpet,-100.0,-1.7453292519943295,-2.7942281598998018,-2.936123577914623,3.606617263333681,2.983404655046446,0.8192675537540939,0.8663827014354626,0.9906833795528674,1.021895687271009,12.320373656194551,3.5661447853134094
rubber_carpet,-95.0,-1.6580627893946132,-2.8712399540757754,-2.808840413318025,3.3998851894374282,2.930597014925373,0.7950033626638742,0.8140898111990503,1.047523451971049,1.0642297693134353,12.010562571756603,3.4725334588852155
