surface,motion_type,angle_deg,target_angle,I_total,I_total_avg
linoleum,figure_eight,-145,-2.534190354647682,3.4006888633754304,3.450057405281286
linoleum,figure_eight,-163,-2.8443626256376264,2.5430539609644085,2.309988518943743
linoleum,figure_eight,180,3.1353476568164003,2.7095292766934556,2.258323765786452
linoleum,figure_eight,165,2.8856251791535827,1.5797933409873708,1.510332950631458
linoleum,figure_eight,155,2.7010875408925195,1.3582089552238807,1.2881745120551091
linoleum,figure_eight,147,2.5710074632338773,2.2123995407577497,2.0597014925373136
linoleum,figure_eight,142,2.4811836045739413,2.6429391504018365,2.803099885189437
linoleum,figure_eight,139,2.420582211911414,3.3513203214695753,3.1526980482204365
linoleum,figure_eight,136,2.382085917913641,3.4351320321469574,3.2164179104477615
linoleum,figure_eight,135,2.361426366688906,3.0436280137772678,2.6484883275928053
linoleum,figure_eight,45,0.7778346939679439,1.3719862227324915,2.646711497457766
linoleum,figure_eight,43,0.7543614717776161,5.127439724454649,4.82089552238806
linoleum,figure_eight,41,0.712499678311762,3.7060849598163035,2.920780711825488
linoleum,figure_eight,37,0.647577425947796,2.9219288174512053,3.0143513203214694
linoleum,figure_eight,32,0.5518542074067898,3.388059701492538,3.2353616532721015
linoleum,figure_eight,24,0.4136892440825019,2.7313432835820897,2.760045924225029
linoleum,figure_eight,13,0.2186615494117613,2.176808266360505,2.134328358208955
linoleum,figure_eight,-2,-0.0420677563277163,2.039035591274397,2.0034443168771525
linoleum,figure_eight,-20,-0.3504823346371746,1.2399540757749712,1.3243398392652121
linoleum,figure_eight,-38,-0.6563638387656134,0.7003444316877154,0.8145809414466132
linoleum,figure_eight,-52,-0.9141456715867644,1.9425947187141217,2.0172215843857635
linoleum,figure_eight,-64,-1.1140636515819295,2.8082663605051663,2.3840413318025258
linoleum,figure_eight,-73,-1.2682596020213006,3.3731343283582094,3.2858783008036743
linoleum,figure_eight,-80,-1.3923617678301612,4.184845005740528,3.854764638346728
linoleum,figure_eight,-86,-1.499466146749887,3.920780711825488,4.069460390355913
linoleum,figure_eight,-92,-1.600041002895263,3.340987370838117,3.493111366245694
linoleum,figure_eight,-98,-1.7032871533021752,3.729047072330655,3.576923076923077
linoleum,figure_eight,-104,-1.819124969273076,3.8185993111366243,4.04707233065442
linoleum,figure_eight,-112,-1.958822712928302,3.812858783008037,3.2766934557979335
linoleum,figure_eight,-122,-2.1377611138587675,4.067738231917336,3.73593570608496
linoleum,figure_eight,-136,-2.370873719156729,2.848450057405281,2.8553386911595866
linoleum,figure_eight,-152,-2.660345018604062,2.6073478760045923,2.7175660160734787
linoleum,figure_eight,-170,-2.974832804174017,2.214695752009185,2.1572904707233067
linoleum,figure_eight,173,3.0227568904303954,1.9793340987370838,1.5355912743972446
linoleum,figure_eight,160,2.801236562906951,1.2158438576349024,1.2158438576349024
linoleum,figure_eight,151,2.640989504039761,1.4592422502870264,1.4058553386911594
linoleum,figure_eight,145,2.5294675893044083,2.4672789896670495,2.4678530424799083
linoleum,figure_eight,141,2.452893733516248,2.6865671641791042,3.0788365862992726
linoleum,figure_eight,138,2.402172141121987,3.247990815154994,3.060084194412552
linoleum,figure_eight,136,2.371484232239574,3.684270952927669,3.309988518943743
linoleum,figure_eight,135,2.3574939497493874,3.425947187141217,2.759553878956864
linoleum,figure_eight,135,2.3587606423448912,2.9609644087256024,2.784730195177956
linoleum,figure_eight,136,2.3754150929446887,3.0482204362801375,3.266360505166475
linoleum,figure_eight,138,2.409190321954777,2.4374282433983927,2.9044202066590126
linoleum,figure_eight,141,2.463779667940033,2.6107921928817452,2.961825487944891
linoleum,figure_eight,146,2.5456886832017607,2.6360505166475314,2.4477611940298507
linoleum,figure_eight,153,2.6643796027928155,3.012629161882893,2.9580941446613087
linoleum,figure_eight,162,2.834032289373821,2.8564867967853043,2.7824339839265213
linoleum,figure_eight,176,3.067812080735278,1.7577497129735935,2.0734787600459246
linoleum,figure_eight,-167,-2.9225264435686755,1.8128587830080367,1.5068886337543055
linoleum,figure_eight,-149,-2.6085148328039565,1.0080367393800231,0.9420206659012629
linoleum,figure_eight,-133,-2.326619827179232,1.322617680826636,1.5275545350172217
linoleum,figure_eight,-121,-2.1042095810725194,2.5442020665901266,2.575200918484501
linoleum,figure_eight,-111,-1.932987824375617,3.567164179104478,2.9971297359357063
linoleum,figure_eight,-103,-1.7981048354182678,3.2721010332950633,3.494833524684271
linoleum,figure_eight,-97,-1.685317207408024,4.052812858783009,4.072330654420207
linoleum,figure_eight,-91,-1.583078364537849,4.003444316877153,4.262342135476464
linoleum,figure_eight,-85,-1.4818305840735273,4.225028702640643,4.0752009184845
linoleum,figure_eight,-79,-1.3729384306968595,4.008036739380023,3.8771526980482207
linoleum,figure_eight,-71,-1.2445856893122178,3.4339839265212397,3.4230769230769225
linoleum,figure_eight,-62,-1.0840693360442106,4.057405281285878,3.6526980482204365
linoleum,figure_eight,-50,-0.8748947042214631,3.2353616532721015,3.4959816303099887
linoleum,figure_eight,-35,-0.607263820824843,2.6693455797933408,2.9535017221584385
linoleum,figure_eight,-17,-0.2969657569867226,2.249138920780712,2.0608495981630313
linoleum,figure_eight,0,0.0062953468934372,1.492537313432836,1.5746268656716418
linoleum,figure_eight,15,0.256019837550305,1.21699196326062,1.4219288174512057
linoleum,figure_eight,25,0.4408041075867024,0.8277841561423651,0.8283582089552239
linoleum,figure_eight,33,0.5705687453699526,2.6130884041331806,2.4661308840413323
linoleum,figure_eight,38,0.660425487636305,2.3880597014925375,2.64638346727899
linoleum,figure_eight,41,0.7210233685554024,3.033295063145809,2.9489092996555684
linoleum,figure_eight,44,0.7595106513887291,3.3157290470723306,3.1769996172981245
linoleum,figure_eight,45,0.7801789487384037,3.253731343283582,2.722588978185993
linoleum,figure_eight,45,0.7778341302809838,1.8404133180252586,2.624569460390356
linoleum,figure_eight,43,0.7543611275167316,4.257175660160734,4.632988901645618
linoleum,figure_eight,41,0.7125237227406606,3.5442020665901266,3.0679678530424797
linoleum,figure_eight,37,0.6476175041973851,3.328358208955224,3.119020283199388
linoleum,figure_eight,32,0.5518661001850855,2.3960964408725607,2.9556065824722544
linoleum,figure_eight,24,0.4137377795431524,2.6486796785304247,2.722923842326827
linoleum,figure_eight,13,0.2187296856170027,2.916188289322618,2.3949483352468426
linoleum,figure_eight,-2,-0.0417946300444437,1.7072330654420207,1.904707233065442
linoleum,figure_eight,-20,-0.3503319158936713,0.9448909299655568,1.1978568694986604
linoleum,figure_eight,-38,-0.6563030354456255,0.7979334098737084,0.8090317642556449
linoleum,figure_eight,-52,-0.9141204106074828,1.979334098737084,2.00459242250287
linoleum,figure_eight,-64,-1.114403956060839,2.1676234213547647,2.3119020283199387
linoleum,figure_eight,-73,-1.2682395610801218,3.329506314580941,3.3004209720627635
linoleum,figure_eight,-80,-1.3922931756191048,3.640642939150402,3.783390738614619
linoleum,figure_eight,-86,-1.4994392025270322,3.902411021814007,4.013777267508611
linoleum,figure_eight,-92,-1.6000194628048965,3.7680826636050515,3.58476846536548
linoleum,figure_eight,-98,-1.7032966544864034,3.7313432835820897,3.6283964791427477
linoleum,figure_eight,-104,-1.8189323312066,4.1768082663605055,4.090317642556449
linoleum,figure_eight,-112,-1.9587685427721655,2.669345579793341,3.074244163796403
linoleum,figure_eight,-123,-2.138258354653485,3.507462686567164,3.507462686567164
linoleum,figure_eight,-136,-2.3708119191161683,2.9047072330654418,2.871794871794872
linoleum,figure_eight,-152,-2.660237687553636,2.889781859931114,2.7749712973593574
linoleum,figure_eight,-170,-2.9747456765895626,2.205510907003444,2.1733639494833525
linoleum,figure_eight,173,3.0235376154543454,1.6762342135476465,1.5824722541140452
linoleum,figure_eight,161,2.801343479588044,1.2433983926521242,1.2181400688863375
linoleum,figure_eight,151,2.641240879716745,1.2330654420206661,1.3482587064676617
linoleum,figure_eight,145,2.529512471249824,2.34902411021814,2.428243398392652
linoleum,figure_eight,141,2.4529217909891035,3.1239954075774974,2.9942594718714117
linoleum,figure_eight,138,2.4021916318785945,2.753157290470723,2.8741676234213545
linoleum,figure_eight,136,2.37148899754416,2.9380022962112515,3.2194521896014434
linoleum,figure_eight,135,2.3574952330478176,3.576349024110218,2.8726878428370966
linoleum,figure_eight,135,2.358762575493704,3.4672789896670495,3.1831866309478247
linoleum,figure_eight,136,2.3754095396840142,4.087256027554535,3.3279276693455797
linoleum,figure_eight,138,2.409179205954481,3.137772675086108,2.9181017986988134
linoleum,figure_eight,141,2.4637767995081754,3.0367393800229623,3.0013394565633376
linoleum,figure_eight,146,2.5455075895998527,1.970149253731343,2.288557213930348
linoleum,figure_eight,153,2.664365241011124,2.256027554535017,2.724071947952545
linoleum,figure_eight,162,2.8346278966548337,2.8220436280137773,2.7956371986222734
linoleum,figure_eight,176,3.067346109613708,2.1067738231917335,2.084577114427861
linoleum,figure_eight,-167,-2.92264210646681,1.246842709529277,1.420206659012629
linoleum,figure_eight,-149,-2.6081704372497607,0.8966704936854191,0.9269039418293149
linoleum,figure_eight,-133,-2.327458989693256,1.7738231917336393,1.6096440872560276
linoleum,figure_eight,-121,-2.104223749001773,2.553386911595867,2.567929582854956
linoleum,figure_eight,-111,-1.9330032416772456,2.722158438576349,2.9054726368159205
linoleum,figure_eight,-103,-1.7980781429377428,3.917336394948335,3.6356678147722925
linoleum,figure_eight,-97,-1.685358825726701,4.1836969001148105,4.109452736318408
linoleum,figure_eight,-91,-1.5831981326861022,4.064293915040183,4.196326061997704
linoleum,figure_eight,-85,-1.4822003825207717,3.4649827784156146,3.871794871794872
linoleum,figure_eight,-79,-1.372975155873802,3.6991963260619976,3.8178339073861465
linoleum,figure_eight,-71,-1.2448284704161503,3.845005740528129,3.563719862227325
linoleum,figure_eight,-62,-1.0841356074853872,3.153846153846154,3.486414083429009
linoleum,figure_eight,-50,-0.8750254883611635,4.185993111366246,3.725985457328741
linoleum,figure_eight,-35,-0.6074982435167541,3.4374282433983927,3.1148105625717566
linoleum,figure_eight,-17,-0.2971767958202366,1.9827784156142363,2.0348258706467663
linoleum,figure_eight,0,0.0062641300346397,2.298507462686567,1.8159203980099503
linoleum,figure_eight,15,0.2562586460634045,1.833524684270953,1.5591274397244546
linoleum,figure_eight,25,0.4407762641080091,0.9506314580941447,0.8691159586681975
linoleum,figure_eight,33,0.5707810455762413,1.7749712973593572,2.2357443551473404
linoleum,figure_eight,38,0.6605875112980544,2.7313432835820897,2.67470340604669
linoleum,figure_eight,41,0.7211330398794368,2.8427095292766933,3.0304247990815156
linoleum,figure_eight,44,0.7595506564451093,3.0574052812858787,3.1599147121535185
linoleum,figure_eight,45,0.7801757283003653,2.668197474167624,2.550070162010461
linoleum,figure_eight,135,2.3637466540647294,1.428243398392652,2.9786962622783517
linoleum,figure_eight,137,2.387202347842622,5.199770378874857,5.0156907768848065
linoleum,figure_eight,139,2.429040333607879,3.8897818599311136,3.3001148105625715
linoleum,figure_eight,143,2.4939835961419994,3.578645235361653,3.2877918101798698
linoleum,figure_eight,148,2.5896845905535115,3.025258323765786,2.8909299655568312
linoleum,figure_eight,156,2.727825716031691,2.3605051664753156,2.3616532721010333
linoleum,figure_eight,167,2.9228184519762155,1.4718714121699197,2.0646766169154227
linoleum,figure_eight,-178,-3.0998337207016347,2.415614236509759,2.236892460773058
linoleum,figure_eight,-160,-2.7913865911229583,1.4133180252583237,1.391121316494451
linoleum,figure_eight,-142,-2.4853914176804373,1.04247990815155,0.9196326061997704
linoleum,figure_eight,-128,-2.2275252119335134,2.1331802525832377,2.1898201301186373
linoleum,figure_eight,-116,-2.0276632605364475,2.9770378874856487,2.9869881362418678
linoleum,figure_eight,-107,-1.873409308319724,3.307692307692308,3.603138155376961
linoleum,figure_eight,-100,-1.7493230664237296,3.78760045924225,3.843857634902411
linoleum,figure_eight,-94,-1.6419794797563063,4.196326061997704,3.9425947187141213
linoleum,figure_eight,-88,-1.541586354113755,3.9988518943742823,3.987753539992346
linoleum,figure_eight,-82,-1.438389080931379,3.917336394948335,3.7535399923459623
linoleum,figure_eight,-76,-1.3226995316202312,3.4121699196326065,3.5706084959816304
linoleum,figure_eight,-68,-1.1828711790385251,3.973593570608496,3.7455032529659396
linoleum,figure_eight,-58,-1.0039929206045248,3.656716417910448,3.633754305396097
linoleum,figure_eight,-44,-0.7708588425197487,3.056257175660161,3.1163413700727136
linoleum,figure_eight,-28,-0.4814308359888439,3.3306544202066592,3.1106008419441253
linoleum,figure_eight,-10,-0.1669591069853931,2.2112514351320325,2.1194029850746268
linoleum,figure_eight,7,0.1179958949733373,1.722158438576349,1.7064676616915424
linoleum,figure_eight,19,0.3401884887013386,0.9804822043628015,0.9506314580941447
linoleum,figure_eight,29,0.5002768528030763,1.1148105625717566,1.267508610792193
linoleum,figure_eight,35,0.612028579935599,2.0355912743972446,2.3318025258323765
linoleum,figure_eight,39,0.6886454054641055,3.227324913892078,3.3233065442020666
linoleum,figure_eight,42,0.7393851968985404,3.307692307692308,3.2856486796785305
linoleum,figure_eight,44,0.7700948041267475,3.404133180252583,3.1904420206659014
linoleum,figure_eight,45,0.7840953674351626,2.473019517795637,2.5060594463579537
linoleum,figure_eight,45,0.7828368304111308,3.415614236509759,2.7145044010715655
linoleum,figure_eight,44,0.766194335980301,2.7784156142365095,3.1446613088404134
linoleum,figure_eight,42,0.7324268367418405,3.546498277841562,3.3291236127057022
linoleum,figure_eight,39,0.6778527408941806,2.933409873708381,3.2583237657864523
linoleum,figure_eight,34,0.5961311086868989,2.7072330654420207,3.0237275162648296
linoleum,figure_eight,27,0.4772209920818143,2.509758897818599,2.4129353233830844
linoleum,figure_eight,18,0.3076912394649486,2.1641791044776117,2.444316877152698
linoleum,figure_eight,4,0.0743618944157498,2.2835820895522394,2.5595101415996937
linoleum,figure_eight,-13,-0.2188856280047641,1.8197474167623424,1.6375813241484884
linoleum,figure_eight,-31,-0.5328614135490369,0.4029850746268657,0.4653654802908535
linoleum,figure_eight,-47,-0.8139970068973527,1.4190585533869118,1.557596632223498
linoleum,figure_eight,-59,-1.0372548542346935,2.4592422502870264,2.604286261002679
linoleum,figure_eight,-69,-1.2085094509687668,3.2858783008036743,3.2594718714121704
linoleum,figure_eight,-77,-1.3433711713598124,4.4075774971297355,4.045924225028703
linoleum,figure_eight,-83,-1.4563368617613013,3.5866819747416767,3.96211251435132
linoleum,figure_eight,-89,-1.558354677361185,3.5487944890929963,3.453884424033678
linoleum,figure_eight,-95,-1.659365252802636,3.8541905855338694,3.871029468044393
linoleum,figure_eight,-101,-1.7685658908446946,3.7049368541905854,3.59433601224646
linoleum,figure_eight,-109,-1.8967158074317645,3.3134328358208958,3.305778798316112
linoleum,figure_eight,-118,-2.057399253969428,3.284730195177956,3.2655951014159967
linoleum,figure_eight,-130,-2.266469301876181,3.729047072330655,3.434749330271719
linoleum,figure_eight,-145,-2.533989684972712,3.4489092996555684,3.4496747034060466
linoleum,figure_eight,-163,-2.844302220132423,2.486796785304248,2.3689246077305777
linoleum,figure_eight,180,3.135437284558737,2.7313432835820897,2.415996938384998
linoleum,figure_eight,165,2.8856496854086067,1.5189437428243397,1.513203214695752
linoleum,figure_eight,155,2.701135332553251,1.2055109070034442,1.2606199770378874
linoleum,figure_eight,147,2.5710783888640685,2.0252583237657866,2.048220436280138
linoleum,figure_eight,142,2.4811909892349817,2.8105625717566016,2.805587447378492
linoleum,figure_eight,139,2.420606272768812,3.010332950631458,3.251817833907386
linoleum,figure_eight,136,2.382097008396105,3.3892078071182548,3.3347365735425436
linoleum,figure_eight,135,2.3613943133319406,2.6486796785304247,2.8438576349024114
grass,circle,11,0.199831485748291,6.058553386911596,6.058553386911596
grass,circle,23,0.4001028537750244,5.903559127439724,5.903559127439724
grass,circle,34,0.6004104614257812,4.358208955223881,4.358208955223881
grass,circle,46,0.8007090091705322,3.5361653272101035,3.5361653272101035
grass,circle,57,1.0008506774902344,3.4408725602755457,3.4408725602755457
grass,circle,69,1.2004103660583496,6.747416762342136,6.747416762342136
grass,circle,80,1.400022268295288,9.742824339839267,9.742824339839267
grass,circle,92,1.5998003482818604,11.86796785304248,11.86796785304248
grass,circle,103,1.799894094467163,13.331802525832375,13.331802525832375
grass,circle,115,1.9998276233673096,11.115958668197475,11.115958668197475
grass,circle,126,2.2000534534454346,10.990815154994259,10.990815154994259
grass,circle,138,2.3998472690582275,12.12743972445465,12.12743972445465
grass,circle,149,2.6000702381134038,10.882893226176808,10.882893226176808
grass,circle,160,2.799896240234375,9.446613088404133,9.446613088404133
grass,circle,172,2.999865293502807,7.715269804822045,7.715269804822045
grass,circle,-177,-3.0833697954760955,6.236509758897819,6.236509758897819
grass,circle,-165,-2.883361403142111,3.6865671641791047,3.6865671641791047
grass,circle,-154,-2.6833642164813445,3.504018369690011,3.504018369690011
grass,circle,-142,-2.483354155217306,3.301951779563719,3.301951779563719
grass,circle,-131,-2.2831576506244105,4.355912743972445,4.355912743972445
grass,circle,-119,-2.083380524312155,4.320321469575202,4.320321469575202
grass,circle,-108,-1.883307997380392,6.241102181400689,6.241102181400689
grass,circle,-96,-1.6833596865283411,8.725602755453501,8.725602755453501
grass,circle,-85,-1.4833224455462857,12.024110218140068,12.024110218140068
grass,circle,-74,-1.283363405858175,12.54190585533869,12.54190585533869
grass,circle,-62,-1.0827198664294644,11.625717566016073,11.625717566016073
grass,circle,-51,-0.8830338160144254,11.060849598163031,11.060849598163031
grass,circle,-39,-0.6833220163928443,11.357060849598163,11.357060849598163
grass,circle,-28,-0.4833594004260464,9.676234213547644,9.676234213547644
grass,circle,-16,-0.2833686510669155,7.784156142365097,7.784156142365097
grass,circle,-5,-0.0833464304553424,7.070034443168771,7.070034443168771
grass,circle,169,2.9416798671060285,7.526980482204362,7.526980482204362
grass,circle,157,2.7417499144845685,4.849598163030999,4.849598163030999
grass,circle,146,2.5417329390817365,4.453501722158439,4.453501722158439
grass,circle,134,2.34172240098054,3.4971297359357063,3.4971297359357063
grass,circle,123,2.1416775306039533,4.834672789896671,4.834672789896671
grass,circle,111,1.9417006095224103,6.955223880597015,6.955223880597015
grass,circle,100,1.7416857798867904,8.832376578645235,8.832376578645235
grass,circle,88,1.541707666712352,11.91963260619977,11.91963260619977
grass,circle,77,1.3417443354898175,13.568312284730196,13.568312284730196
grass,circle,65,1.1417209227853498,13.149253731343283,13.149253731343283
grass,circle,54,0.9416913111978256,10.587830080367393,10.587830080367393
grass,circle,42,0.741708191233226,10.326061997703789,10.326061997703789
grass,circle,31,0.5417269786172595,9.099885189437428,9.099885189437428
grass,circle,20,0.3417462428384509,7.994259471871413,7.994259471871413
grass,circle,8,0.1417421420388899,6.996555683122847,6.996555683122847
grass,circle,-3,-0.0583306233114518,6.299655568312285,6.299655568312285
grass,circle,-15,-0.2583359162039079,4.884041331802527,4.884041331802527
grass,circle,-26,-0.4582892338461198,3.6199770378874856,3.6199770378874856
grass,circle,-38,-0.6582961956686296,3.6888633754305395,3.6888633754305395
grass,circle,-49,-0.8582604805654802,2.836969001148106,2.836969001148106
grass,circle,-61,-1.058302728337697,4.219288174512055,4.219288174512055
grass,circle,-72,-1.2583101669973649,7.23995407577497,7.23995407577497
grass,circle,-84,-1.458325235051564,9.587830080367393,9.587830080367393
grass,circle,-95,-1.658344117803029,12.079219288174514,12.079219288174514
grass,circle,-106,-1.858293143910817,13.309988518943744,13.309988518943744
grass,circle,-118,-2.0583012978262225,12.819747416762343,12.819747416762343
grass,circle,-129,-2.258257953328542,13.078071182548795,13.078071182548795
grass,circle,-141,-2.458274928731374,12.058553386911596,12.058553386911596
grass,circle,-152,-2.658327190083913,10.367393800229623,10.367393800229623
grass,circle,-164,-2.858288375539235,8.741676234213548,8.741676234213548
grass,circle,-175,-3.058252898854665,7.078071182548794,7.078071182548794
grass,circle,11,0.19997239112854,6.377726750861079,6.2181400688863375
grass,circle,23,0.3999617099761963,5.172215843857636,5.53788748564868
grass,circle,34,0.5999972820281982,3.7129735935706085,4.035591274397245
grass,circle,46,0.7999780178070068,3.0516647531572905,3.293915040183697
grass,circle,57,0.9999759197235109,3.4913892078071185,3.4661308840413323
grass,circle,69,1.200003147125244,6.470723306544201,6.609070034443169
grass,circle,80,1.3999629020690918,9.028702640642939,9.385763490241104
grass,circle,92,1.5999431610107422,12.24110218140069,12.054535017221585
grass,circle,103,1.7999646663665771,10.51435132032147,11.923076923076923
grass,circle,115,1.9999649524688723,11.366245694603904,11.24110218140069
grass,circle,126,2.1999547481536865,10.846153846153845,10.918484500574053
grass,circle,138,2.4000163078308105,10.768082663605053,11.447761194029852
grass,circle,149,2.5999786853790283,10.101033295063147,10.491963260619977
grass,circle,160,2.7999675273895264,8.536165327210103,8.991389207807117
grass,circle,172,2.999960660934448,8.017221584385764,7.866245694603904
grass,circle,-177,-3.0832141081439417,6.2043628013777266,6.220436280137773
grass,circle,-165,-2.883206431065695,4.29735935706085,3.9919632606199773
grass,circle,-154,-2.683233801518576,3.61308840413318,3.5585533869115955
grass,circle,-142,-2.483199659978048,4.058553386911596,3.6802525832376576
grass,circle,-131,-2.283139053975241,3.3754305396096433,3.865671641791044
grass,circle,-119,-2.0828395525561736,4.363949483352468,4.3421354764638345
grass,circle,-108,-1.8832340876208704,7.2525832376578645,6.746842709529277
grass,circle,-96,-1.683161799107687,8.662456946039036,8.694029850746269
grass,circle,-85,-1.4831865469561978,12.135476463834673,12.07979334098737
grass,circle,-74,-1.2831757704364224,12.24569460390356,12.393800229621124
grass,circle,-62,-1.0832153002368374,12.15154994259472,11.888633754305395
grass,circle,-51,-0.8831840197192594,9.857634902411021,10.459242250287026
grass,circle,-39,-0.6832316557513639,11.530424799081514,11.44374282433984
grass,circle,-28,-0.483205858861105,9.723306544202066,9.699770378874856
grass,circle,-16,-0.2832317988025122,8.56601607347876,8.175086107921928
grass,circle,-5,-0.0832379500018512,7.5820895522388065,7.326061997703789
grass,circle,169,2.941567095118113,7.435132032146957,7.481056257175659
grass,circle,157,2.7415384372049054,5.3008036739380024,5.075200918484501
grass,circle,146,2.5416232665353498,4.841561423650975,4.6475315729047075
grass,circle,134,2.3416170199685773,2.9942594718714117,3.245694603903559
grass,circle,123,2.1415978987985334,4.389207807118256,4.611940298507463
grass,circle,111,1.9415957053476056,7.099885189437429,7.027554535017222
grass,circle,100,1.7416042407327377,9.33065442020666,9.081515499425947
grass,circle,88,1.541707666712352,12.0459242250287,11.982778415614234
grass,circle,77,1.3415962775521957,13.815154994259473,13.691733639494835
grass,circle,65,1.1416374762826644,13.259471871412169,13.204362801377727
grass,circle,54,0.9415957053476058,11.606199770378876,11.097014925373134
grass,circle,42,0.7415815909677228,10.433983926521242,10.380022962112516
grass,circle,31,0.5413264354043689,9.63719862227325,9.368541905855338
grass,circle,20,0.3411203940683093,8.13662456946039,8.065442020665902
grass,circle,8,0.1410523970895491,6.881745120551091,6.939150401836969
grass,circle,-3,-0.0589781681722921,6.834672789896671,6.567164179104478
grass,circle,-15,-0.2587767521566667,4.615384615384615,4.749712973593571
grass,circle,-26,-0.4586630741781515,3.4925373134328357,3.5562571756601606
grass,circle,-38,-0.6584459225363057,3.2330654420206657,3.4609644087256024
grass,circle,-49,-0.8583911339468279,2.8059701492537314,2.8214695752009185
grass,circle,-61,-1.0584066788381854,3.8128587830080365,4.016073478760045
grass,circle,-72,-1.2584217468923846,6.7301951779563725,6.985074626865671
grass,circle,-84,-1.4584208409017838,9.972445464982778,9.780137772675086
grass,circle,-95,-1.6584010998434342,11.876004592422502,11.977611940298509
grass,circle,-106,-1.858411399526052,13.932261768082665,13.621125143513204
grass,circle,-118,-2.058416215581349,12.869115958668196,12.84443168771527
grass,circle,-129,-2.258409825963429,11.329506314580941,12.203788748564868
grass,circle,-141,-2.4584167877859397,10.027554535017222,11.043053960964409
grass,circle,-152,-2.658372251195363,9.811710677382319,10.089552238805972
grass,circle,-164,-2.8583920876211444,7.724454649827784,8.233065442020667
grass,circle,-175,-3.0584214607900906,6.498277841561424,6.788174512055109
grass,circle,11,0.19999361038208,7.2422502870264065,6.559510141599694
grass,circle,23,0.4000489711761474,4.09873708381171,5.058170685036356
grass,circle,34,0.5999710559844971,3.7910447761194033,3.9540757749712974
grass,circle,46,0.8003497123718262,3.2123995407577493,3.266743207041715
grass,circle,57,1.0003893375396729,3.6073478760045923,3.513203214695752
grass,circle,69,1.2007231712341309,6.05625717566016,6.424799081515499
grass,circle,80,1.400618553161621,9.140068886337543,9.303865288939916
grass,circle,92,1.600533962249756,11.597014925373136,11.90202831993877
grass,circle,103,1.8001246452331543,11.322617680826637,11.722923842326827
grass,circle,115,1.999974012374878,12.003444316877152,11.495216226559512
grass,circle,126,2.200031042098999,10.388059701492537,10.741676234213548
grass,circle,138,2.400005340576172,10.532721010332951,11.142747799464217
grass,circle,149,2.599990129470825,9.827784156142366,10.270570225794108
grass,circle,160,2.7999730110168457,8.73134328358209,8.904707233065443
grass,circle,172,2.99995756149292,7.7680826636050515,7.8335246842709525
grass,circle,-177,-3.0832074324237277,5.917336394948335,6.119402985074626
grass,circle,-165,-2.883177582417624,4.3318025258323765,4.105243015690777
grass,circle,-154,-2.6831784884082244,3.555683122847302,3.5575966322234973
grass,circle,-142,-2.483184639607565,3.6176808266360503,3.6593953310371217
grass,circle,-131,-2.2831185499774382,4.497129735935706,4.076157673172598
grass,circle,-119,-2.083078209553854,4.430539609644088,4.371603520857253
grass,circle,-108,-1.883171621953146,7.331802525832376,6.941829314963644
grass,circle,-96,-1.6832245031939908,7.957520091848449,8.44852659778033
grass,circle,-85,-1.4832084814654751,12.44316877152698,12.200918484500574
grass,circle,-74,-1.2831528822528286,12.859931113662457,12.549177190968237
grass,circle,-62,-1.0832000414477758,11.649827784156143,11.809031764255645
grass,circle,-51,-0.8831141630755825,9.345579793340987,10.088021431305014
grass,circle,-39,-0.6831048170672818,10.408725602755455,11.098737083811711
grass,circle,-28,-0.4832671324359341,10.058553386911594,9.8193647148871
grass,circle,-16,-0.2832344214068814,8.300803673938002,8.21699196326062
grass,circle,-5,-0.0831466356860562,6.663605051664754,7.105243015690777
grass,circle,169,2.941500099497386,7.334098737083812,7.432070417145044
grass,circle,157,2.741679581003733,4.942594718714122,5.030998851894374
grass,circle,146,2.541882904367992,5.411021814006888,4.9020283199387675
grass,circle,134,2.3420280535989484,3.788748564867968,3.4267125908916953
grass,circle,123,2.1420299132638654,4.2698048220436275,4.497895139686185
grass,circle,111,1.9420255740457255,6.718714121699197,6.92460773057788
grass,circle,100,1.742018850641795,8.817451205510906,8.993494068120933
grass,circle,88,1.541999252634593,12.014925373134329,11.993494068120933
grass,circle,77,1.3420044501596176,13.369690011481056,13.584385763490241
grass,circle,65,1.1420384963327133,13.043628013777269,13.15078453884424
grass,circle,54,0.9420162757211408,13.061997703788748,11.752009184845006
grass,circle,43,0.7419928630166731,10.828932261768081,10.828932261768081
grass,circle,31,0.5420168956094465,10.611940298507463,9.78300803673938
grass,circle,20,0.3420209010415754,8.719862227324914,8.283582089552239
grass,circle,8,0.1420132239633284,7.710677382319172,7.196326061997703
grass,circle,-3,-0.0579574982351579,6.112514351320321,6.415614236509758
grass,circle,-15,-0.2580018917745866,5.1251435132032155,4.874856486796786
grass,circle,-26,-0.4579637924856463,3.5648679678530426,3.5591274397244548
grass,circle,-38,-0.6579554955190935,3.071182548794489,3.331037122081898
grass,circle,-49,-0.8579986969656272,2.243398392652124,2.6287791810179875
grass,circle,-61,-1.057965127629689,4.487944890929965,4.1733639494833525
grass,circle,-72,-1.25795849959319,6.892078071182549,6.954075774971297
grass,circle,-84,-1.4587653557485856,9.694603903559127,9.751626482969767
grass,circle,-95,-1.6580096165365494,11.909299655568313,11.954841178721777
grass,circle,-106,-1.8580137173361104,12.90585533869116,13.38270187523919
grass,circle,-118,-2.0579558293051043,12.125143513203215,12.604668962877918
